radius,%_gp_captured,%_img_covered,LCPI,total_gp
0.089,0.024691358024691357,0.021845955837791857,1.130248463744359,81
0.142,0.024691358024691357,0.04385241297093986,0.563055858318534,81
0.195,0.07407407407407407,0.06577951881711652,1.126096320041782,81
0.249,0.09876543209876543,0.09003008845835185,1.0970269361054172,81
0.302,0.12345679012345678,0.11493048080100109,1.0741866671315747,81
0.355,0.13580246913580246,0.1392482257688704,0.9752545742393348,81
0.408,0.14814814814814814,0.15925312105837874,0.9302684127229145,81
0.462,0.1728395061728395,0.177920736158562,0.9714410467524475,81
0.515,0.1728395061728395,0.1931393029484088,0.8948955677809826,81
0.568,0.18518518518518517,0.2072941335669642,0.8933450358611478,81
0.622,0.19753086419753085,0.22164799962807977,0.8911917298102536,81
