og_coord,starfish_coord,dist
"(3367.0, 1859.0)","(3323.0, 1840.0)",47.927
"(1402.0, 1583.0)","(1374.0, 1543.0)",48.826
"(494.0, 2943.0)","(532.0, 2975.0)",49.679
"(139.0, 567.0)","(120.0, 521.0)",49.769
"(1478.0, 1399.0)","(1526.0, 1385.0)",50.0
"(1682.0, 1688.0)","(1719.0, 1722.0)",50.249
"(3090.0, 3387.0)","(3040.0, 3381.0)",50.359
"(3481.0, 2553.0)","(3509.0, 2595.0)",50.478
"(3000.0, 154.0)","(2977.0, 109.0)",50.537
"(2557.0, 1932.0)","(2554.0, 1881.0)",51.088
"(2234.0, 2811.0)","(2195.0, 2778.0)",51.088
"(1299.0, 954.0)","(1329.0, 912.0)",51.614
"(2016.0, 3226.0)","(1974.0, 3196.0)",51.614
"(2866.0, 720.0)","(2914.0, 701.0)",51.624
"(587.0, 209.0)","(564.0, 162.0)",52.326
"(3514.0, 2437.0)","(3476.0, 2473.0)",52.345
"(1444.0, 1342.0)","(1410.0, 1302.0)",52.498
"(2286.0, 1842.0)","(2319.0, 1801.0)",52.631
"(2657.0, 3055.0)","(2606.0, 3071.0)",53.451
"(781.0, 659.0)","(834.0, 652.0)",53.46
"(2328.0, 392.0)","(2283.0, 363.0)",53.535
"(1857.0, 2517.0)","(1812.0, 2547.0)",54.083
"(1735.0, 244.0)","(1783.0, 219.0)",54.12
"(1005.0, 119.0)","(986.0, 170.0)",54.424
"(3188.0, 1830.0)","(3197.0, 1776.0)",54.745
"(959.0, 2540.0)","(992.0, 2584.0)",55.0
"(1653.0, 1344.0)","(1598.0, 1352.0)",55.579
"(3480.0, 1863.0)","(3442.0, 1822.0)",55.902
"(1251.0, 1483.0)","(1239.0, 1428.0)",56.294
"(1028.0, 1938.0)","(1083.0, 1950.0)",56.294
"(3089.0, 3717.0)","(3117.0, 3766.0)",56.436
"(2050.0, 1373.0)","(2033.0, 1427.0)",56.613
"(2293.0, 2854.0)","(2276.0, 2908.0)",56.613
"(3182.0, 3509.0)","(3225.0, 3472.0)",56.727
"(3559.0, 136.0)","(3611.0, 159.0)",56.859
"(1913.0, 1725.0)","(1937.0, 1673.0)",57.271
"(2079.0, 3125.0)","(2103.0, 3073.0)",57.271
"(1641.0, 542.0)","(1683.0, 503.0)",57.315
"(3350.0, 3635.0)","(3315.0, 3589.0)",57.801
"(2209.0, 1452.0)","(2258.0, 1483.0)",57.983
"(2151.0, 2740.0)","(2195.0, 2778.0)",58.138
"(2591.0, 1926.0)","(2554.0, 1881.0)",58.258
"(1780.0, 2498.0)","(1812.0, 2547.0)",58.523
"(3290.0, 2533.0)","(3248.0, 2574.0)",58.694
"(493.0, 1100.0)","(508.0, 1043.0)",58.941
"(282.0, 465.0)","(245.0, 511.0)",59.034
"(2016.0, 2444.0)","(1962.0, 2420.0)",59.093
"(3428.0, 3674.0)","(3432.0, 3615.0)",59.135
"(489.0, 987.0)","(508.0, 1043.0)",59.135
"(1740.0, 426.0)","(1688.0, 397.0)",59.54
"(687.0, 184.0)","(735.0, 220.0)",60.0
"(2536.0, 823.0)","(2533.0, 883.0)",60.075
"(173.0, 554.0)","(176.0, 614.0)",60.075
"(287.0, 1834.0)","(227.0, 1828.0)",60.299
"(1294.0, 1540.0)","(1327.0, 1591.0)",60.745
"(1817.0, 39.0)","(1820.0, 101.0)",62.073
"(3117.0, 2379.0)","(3083.0, 2327.0)",62.129
"(2264.0, 2847.0)","(2276.0, 2908.0)",62.169
"(3133.0, 2364.0)","(3083.0, 2327.0)",62.201
"(2416.0, 2168.0)","(2359.0, 2142.0)",62.65
"(2519.0, 1933.0)","(2554.0, 1881.0)",62.682
"(3034.0, 3318.0)","(3040.0, 3381.0)",63.285
"(2300.0, 2195.0)","(2239.0, 2177.0)",63.6
"(2895.0, 3126.0)","(2840.0, 3094.0)",63.632
"(1255.0, 190.0)","(1222.0, 135.0)",64.14
"(1741.0, 170.0)","(1783.0, 219.0)",64.537
"(1598.0, 2153.0)","(1649.0, 2113.0)",64.815
"(2702.0, 1667.0)","(2685.0, 1730.0)",65.253
"(2703.0, 1832.0)","(2768.0, 1840.0)",65.49
"(2521.0, 3614.0)","(2519.0, 3548.0)",66.03
"(3542.0, 284.0)","(3489.0, 244.0)",66.4
"(3190.0, 985.0)","(3192.0, 1052.0)",67.03
"(1331.0, 573.0)","(1266.0, 553.0)",68.007
"(3447.0, 2567.0)","(3509.0, 2595.0)",68.029
"(1989.0, 2700.0)","(1983.0, 2632.0)",68.264
"(675.0, 1696.0)","(613.0, 1666.0)",68.877
"(1790.0, 3551.0)","(1858.0, 3539.0)",69.051
"(1688.0, 1660.0)","(1719.0, 1722.0)",69.318
"(2411.0, 2188.0)","(2359.0, 2142.0)",69.426
"(2912.0, 3661.0)","(2927.0, 3729.0)",69.635
"(3343.0, 3653.0)","(3315.0, 3589.0)",69.857
"(1833.0, 2289.0)","(1898.0, 2263.0)",70.007
"(3322.0, 3686.0)","(3318.0, 3756.0)",70.114
"(3465.0, 2650.0)","(3509.0, 2595.0)",70.434
"(3350.0, 3693.0)","(3318.0, 3756.0)",70.661
"(2110.0, 1578.0)","(2061.0, 1629.0)",70.725
"(1440.0, 3298.0)","(1440.0, 3227.0)",71.0
"(2971.0, 3508.0)","(2900.0, 3515.0)",71.344
"(1324.0, 595.0)","(1266.0, 553.0)",71.61
"(1751.0, 469.0)","(1741.0, 540.0)",71.701
"(2678.0, 3073.0)","(2606.0, 3071.0)",72.028
"(2005.0, 2701.0)","(1983.0, 2632.0)",72.422
"(3422.0, 2359.0)","(3357.0, 2325.0)",73.355
"(3307.0, 2530.0)","(3248.0, 2574.0)",73.6
"(2985.0, 3332.0)","(3040.0, 3381.0)",73.661
"(493.0, 140.0)","(564.0, 162.0)",74.33
"(659.0, 1085.0)","(617.0, 1147.0)",74.887
"(1518.0, 176.0)","(1593.0, 179.0)",75.06
"(1055.0, 87.0)","(1104.0, 30.0)",75.166
"(292.0, 452.0)","(245.0, 511.0)",75.432
"(2190.0, 417.0)","(2127.0, 459.0)",75.717
"(3004.0, 3314.0)","(3040.0, 3381.0)",76.059
"(1093.0, 1272.0)","(1145.0, 1328.0)",76.42
"(1038.0, 226.0)","(986.0, 170.0)",76.42
"(3191.0, 1887.0)","(3134.0, 1938.0)",76.485
"(703.0, 491.0)","(715.0, 567.0)",76.942
"(1253.0, 477.0)","(1266.0, 553.0)",77.104
"(2256.0, 1846.0)","(2319.0, 1801.0)",77.421
"(3346.0, 1426.0)","(3323.0, 1352.0)",77.492
"(2221.0, 2853.0)","(2276.0, 2908.0)",77.782
"(1336.0, 519.0)","(1266.0, 553.0)",77.82
"(759.0, 673.0)","(834.0, 652.0)",77.885
"(3035.0, 3303.0)","(3040.0, 3381.0)",78.16
"(3278.0, 2501.0)","(3248.0, 2574.0)",78.924
"(3222.0, 1851.0)","(3197.0, 1776.0)",79.057
"(2971.0, 3480.0)","(2900.0, 3515.0)",79.158
"(3385.0, 2184.0)","(3444.0, 2131.0)",79.31
"(2396.0, 3469.0)","(2462.0, 3425.0)",79.322
"(637.0, 1070.0)","(617.0, 1147.0)",79.555
"(930.0, 326.0)","(851.0, 314.0)",79.906
"(1748.0, 450.0)","(1688.0, 397.0)",80.056
"(2200.0, 3109.0)","(2132.0, 3152.0)",80.455
"(2041.0, 3151.0)","(1974.0, 3196.0)",80.709
"(2185.0, 3091.0)","(2132.0, 3152.0)",80.808
"(310.0, 181.0)","(229.0, 176.0)",81.154
"(774.0, 707.0)","(834.0, 652.0)",81.394
"(2095.0, 3642.0)","(2138.0, 3712.0)",82.152
"(1371.0, 80.0)","(1298.0, 118.0)",82.298
"(1922.0, 1754.0)","(1937.0, 1673.0)",82.377
"(1734.0, 2575.0)","(1812.0, 2547.0)",82.873
"(2057.0, 3190.0)","(1974.0, 3196.0)",83.217
"(3482.0, 1895.0)","(3442.0, 1822.0)",83.241
"(3330.0, 3671.0)","(3315.0, 3589.0)",83.361
"(2990.0, 913.0)","(3053.0, 857.0)",84.291
"(2738.0, 1919.0)","(2768.0, 1840.0)",84.504
"(1369.0, 987.0)","(1329.0, 912.0)",85.0
"(1625.0, 823.0)","(1610.0, 907.0)",85.329
"(2261.0, 3736.0)","(2209.0, 3668.0)",85.604
"(1707.0, 179.0)","(1783.0, 219.0)",85.884
"(666.0, 338.0)","(726.0, 276.0)",86.279
"(1283.0, 985.0)","(1329.0, 912.0)",86.284
"(1782.0, 3580.0)","(1858.0, 3539.0)",86.354
"(1836.0, 3154.0)","(1918.0, 3124.0)",87.316
"(2017.0, 3660.0)","(1936.0, 3627.0)",87.464
"(2696.0, 1890.0)","(2768.0, 1840.0)",87.658
"(3407.0, 2253.0)","(3357.0, 2325.0)",87.658
"(3171.0, 3398.0)","(3137.0, 3317.0)",87.846
"(2080.0, 3646.0)","(2138.0, 3712.0)",87.864
"(2647.0, 2328.0)","(2734.0, 2315.0)",87.966
"(1237.0, 445.0)","(1149.0, 433.0)",88.814
"(2203.0, 1413.0)","(2258.0, 1483.0)",89.022
"(981.0, 1922.0)","(894.0, 1903.0)",89.051
"(3335.0, 1108.0)","(3254.0, 1070.0)",89.471
"(2043.0, 3005.0)","(2103.0, 3073.0)",90.686
"(1265.0, 215.0)","(1222.0, 135.0)",90.824
"(2656.0, 2362.0)","(2734.0, 2315.0)",91.066
"(3144.0, 3408.0)","(3137.0, 3317.0)",91.269
"(3523.0, 134.0)","(3611.0, 159.0)",91.482
"(3216.0, 1979.0)","(3134.0, 1938.0)",91.679
"(1911.0, 232.0)","(1979.0, 294.0)",92.022
"(1622.0, 572.0)","(1683.0, 503.0)",92.098
"(677.0, 354.0)","(726.0, 276.0)",92.114
"(1718.0, 3031.0)","(1641.0, 3082.0)",92.358
"(1596.0, 535.0)","(1683.0, 503.0)",92.698
"(713.0, 474.0)","(715.0, 567.0)",93.022
"(1417.0, 3320.0)","(1344.0, 3378.0)",93.236
"(1081.0, 1260.0)","(1145.0, 1328.0)",93.381
"(2571.0, 3737.0)","(2537.0, 3824.0)",93.408
"(1563.0, 826.0)","(1610.0, 907.0)",93.648
"(1418.0, 1428.0)","(1405.0, 1521.0)",93.904
"(2028.0, 3648.0)","(1936.0, 3627.0)",94.366
"(1764.0, 339.0)","(1688.0, 397.0)",95.603
"(407.0, 1671.0)","(368.0, 1759.0)",96.255
"(2995.0, 3496.0)","(2900.0, 3515.0)",96.881
"(1258.0, 978.0)","(1329.0, 912.0)",96.938
"(2484.0, 1130.0)","(2410.0, 1067.0)",97.185
"(2368.0, 3451.0)","(2462.0, 3425.0)",97.529
"(696.0, 369.0)","(726.0, 276.0)",97.719
"(2469.0, 456.0)","(2371.0, 458.0)",98.02
"(2169.0, 2677.0)","(2267.0, 2684.0)",98.25
"(646.0, 1053.0)","(617.0, 1147.0)",98.372
"(2251.0, 1873.0)","(2319.0, 1801.0)",99.035
"(2964.0, 1924.0)","(3020.0, 1842.0)",99.298
"(96.0, 1760.0)","(142.0, 1848.0)",99.298
"(806.0, 524.0)","(715.0, 567.0)",100.648
"(1702.0, 749.0)","(1778.0, 815.0)",100.658
"(3138.0, 2228.0)","(3053.0, 2174.0)",100.703
"(1342.0, 2122.0)","(1423.0, 2182.0)",100.802
"(1078.0, 128.0)","(986.0, 170.0)",101.134
"(1870.0, 2462.0)","(1962.0, 2420.0)",101.134
"(2663.0, 1557.0)","(2566.0, 1587.0)",101.533
"(2230.0, 1851.0)","(2319.0, 1801.0)",102.083
"(2794.0, 3276.0)","(2694.0, 3252.0)",102.84
"(1269.0, 450.0)","(1266.0, 553.0)",103.044
"(1099.0, 133.0)","(1104.0, 30.0)",103.121
"(1546.0, 2120.0)","(1649.0, 2113.0)",103.238
"(1480.0, 168.0)","(1552.0, 94.0)",103.247
"(3277.0, 360.0)","(3356.0, 427.0)",103.586
"(2912.0, 28.0)","(2977.0, 109.0)",103.856
"(1223.0, 1015.0)","(1121.0, 994.0)",104.139
"(3328.0, 110.0)","(3242.0, 169.0)",104.293
"(1778.0, 2448.0)","(1812.0, 2547.0)",104.676
"(1875.0, 346.0)","(1946.0, 423.0)",104.738
"(2531.0, 3719.0)","(2537.0, 3824.0)",105.171
"(670.0, 1056.0)","(617.0, 1147.0)",105.309
"(1404.0, 986.0)","(1329.0, 912.0)",105.361
"(3000.0, 3481.0)","(2900.0, 3515.0)",105.622
"(1813.0, 462.0)","(1741.0, 540.0)",106.151
"(3412.0, 2234.0)","(3357.0, 2325.0)",106.33
"(2089.0, 2788.0)","(2195.0, 2778.0)",106.471
"(2205.0, 1390.0)","(2258.0, 1483.0)",107.042
"(1043.0, 263.0)","(1061.0, 369.0)",107.517
"(1542.0, 3135.0)","(1434.0, 3132.0)",108.042
"(2590.0, 2166.0)","(2515.0, 2087.0)",108.931
"(2059.0, 3637.0)","(2138.0, 3712.0)",108.931
"(1620.0, 592.0)","(1683.0, 503.0)",109.041
"(974.0, 2692.0)","(992.0, 2584.0)",109.49
"(1209.0, 2444.0)","(1109.0, 2399.0)",109.659
"(739.0, 708.0)","(834.0, 652.0)",110.277
"(2664.0, 1892.0)","(2554.0, 1881.0)",110.549
"(713.0, 111.0)","(735.0, 220.0)",111.198
"(1103.0, 158.0)","(1175.0, 243.0)",111.396
"(2656.0, 1926.0)","(2554.0, 1881.0)",111.485
"(2965.0, 1939.0)","(3020.0, 1842.0)",111.508
"(117.0, 1398.0)","(204.0, 1469.0)",112.294
"(1617.0, 1550.0)","(1590.0, 1441.0)",112.294
"(2811.0, 3381.0)","(2877.0, 3472.0)",112.414
"(2944.0, 1925.0)","(3020.0, 1842.0)",112.539
"(3517.0, 3432.0)","(3546.0, 3323.0)",112.792
"(1574.0, 3173.0)","(1641.0, 3082.0)",113.004
"(1629.0, 795.0)","(1610.0, 907.0)",113.6
"(3571.0, 1748.0)","(3464.0, 1709.0)",113.886
"(2637.0, 2130.0)","(2700.0, 2035.0)",113.991
"(2471.0, 3205.0)","(2585.0, 3198.0)",114.215
"(1554.0, 1550.0)","(1590.0, 1441.0)",114.791
"(1391.0, 186.0)","(1298.0, 118.0)",115.209
"(676.0, 380.0)","(726.0, 276.0)",115.395
"(1843.0, 2435.0)","(1812.0, 2547.0)",116.211
"(1126.0, 1729.0)","(1015.0, 1766.0)",117.004
"(3332.0, 2166.0)","(3444.0, 2131.0)",117.341
"(1599.0, 585.0)","(1683.0, 503.0)",117.388
"(701.0, 450.0)","(715.0, 567.0)",117.835
"(1440.0, 872.0)","(1329.0, 912.0)",117.987
"(2167.0, 2272.0)","(2084.0, 2188.0)",118.089
"(2916.0, 1898.0)","(3020.0, 1842.0)",118.119
"(2231.0, 1881.0)","(2319.0, 1801.0)",118.929
"(2510.0, 3708.0)","(2537.0, 3824.0)",119.101
"(3109.0, 3499.0)","(3225.0, 3472.0)",119.101
"(679.0, 453.0)","(715.0, 567.0)",119.549
"(1548.0, 804.0)","(1610.0, 907.0)",120.221
"(1241.0, 1003.0)","(1121.0, 994.0)",120.337
"(3121.0, 3534.0)","(3225.0, 3472.0)",121.078
"(3303.0, 2729.0)","(3233.0, 2828.0)",121.248
"(3124.0, 758.0)","(3053.0, 857.0)",121.828
"(2834.0, 3650.0)","(2927.0, 3729.0)",122.025
"(2383.0, 2265.0)","(2505.0, 2259.0)",122.147
"(1566.0, 793.0)","(1610.0, 907.0)",122.197
"(2174.0, 1394.0)","(2258.0, 1483.0)",122.381
"(2613.0, 2334.0)","(2734.0, 2315.0)",122.483
"(3236.0, 2006.0)","(3134.0, 1938.0)",122.589
"(1466.0, 869.0)","(1541.0, 966.0)",122.613
"(2619.0, 2153.0)","(2515.0, 2087.0)",123.175
"(215.0, 2583.0)","(338.0, 2569.0)",123.794
"(3084.0, 681.0)","(3184.0, 608.0)",123.81
"(2077.0, 2374.0)","(1962.0, 2420.0)",123.859
"(3262.0, 2698.0)","(3248.0, 2574.0)",124.788
"(2060.0, 2820.0)","(1935.0, 2817.0)",125.036
"(1807.0, 3182.0)","(1918.0, 3124.0)",125.24
"(2567.0, 557.0)","(2443.0, 575.0)",125.3
"(1359.0, 637.0)","(1266.0, 553.0)",125.32
"(3252.0, 1207.0)","(3137.0, 1156.0)",125.801
"(3252.0, 356.0)","(3356.0, 427.0)",125.925
"(319.0, 1621.0)","(193.0, 1610.0)",126.479
"(1306.0, 2133.0)","(1423.0, 2182.0)",126.846
"(128.0, 98.0)","(229.0, 176.0)",127.613
"(517.0, 3247.0)","(568.0, 3128.0)",129.468
"(1446.0, 856.0)","(1329.0, 912.0)",129.711
"(646.0, 1530.0)","(763.0, 1474.0)",129.711
"(1588.0, 779.0)","(1610.0, 907.0)",129.877
"(1496.0, 1167.0)","(1600.0, 1089.0)",130.0
"(737.0, 1198.0)","(617.0, 1147.0)",130.388
"(508.0, 42.0)","(564.0, 162.0)",132.424
"(2079.0, 2842.0)","(2195.0, 2778.0)",132.484
"(3577.0, 1976.0)","(3704.0, 2015.0)",132.853
"(2617.0, 2183.0)","(2505.0, 2259.0)",135.351
"(753.0, 1139.0)","(617.0, 1147.0)",136.235
"(1059.0, 1637.0)","(1015.0, 1766.0)",136.297
"(2964.0, 1048.0)","(3033.0, 1166.0)",136.693
"(1585.0, 599.0)","(1683.0, 503.0)",137.186
"(2361.0, 3518.0)","(2462.0, 3425.0)",137.295
"(2265.0, 3541.0)","(2209.0, 3668.0)",138.798
"(1296.0, 2119.0)","(1423.0, 2182.0)",141.767
"(2242.0, 2319.0)","(2239.0, 2177.0)",142.032
"(3105.0, 2570.0)","(3248.0, 2574.0)",143.056
"(2774.0, 2164.0)","(2700.0, 2035.0)",148.718
"(1591.0, 621.0)","(1683.0, 503.0)",149.626
"(2310.0, 3557.0)","(2209.0, 3668.0)",150.073
"(3098.0, 2477.0)","(3083.0, 2327.0)",150.748
"(2967.0, 1984.0)","(3020.0, 1842.0)",151.568
"(2834.0, 2161.0)","(2984.0, 2204.0)",156.042
"(965.0, 1001.0)","(1121.0, 994.0)",156.157
"(2284.0, 3530.0)","(2209.0, 3668.0)",157.064
"(2839.0, 2115.0)","(2700.0, 2035.0)",160.378
"(1270.0, 2096.0)","(1129.0, 2173.0)",160.655
"(2388.0, 3121.0)","(2542.0, 3072.0)",161.608
"(374.0, 87.0)","(229.0, 176.0)",170.135
"(3406.0, 1152.0)","(3254.0, 1070.0)",172.708
"(2891.0, 1963.0)","(2768.0, 1840.0)",173.948
"(3414.0, 1191.0)","(3323.0, 1352.0)",184.938
"(934.0, 994.0)","(1121.0, 994.0)",187.0
"(2273.0, 2372.0)","(2239.0, 2177.0)",197.942
"(677.0, 2386.0)","(569.0, 2218.0)",199.72
"(2270.0, 2391.0)","(2239.0, 2177.0)",216.234
"(825.0, 907.0)","(987.0, 761.0)",218.083
"(784.0, 2385.0)","(946.0, 2233.0)",222.144
"(789.0, 994.0)","(617.0, 1147.0)",230.202
"(770.0, 887.0)","(834.0, 652.0)",243.559
"(836.0, 973.0)","(987.0, 761.0)",260.279
"(763.0, 909.0)","(834.0, 652.0)",266.627
