radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.2962962962962963,0.25400886575948384,1.1664801360786108,81
160.0,0.5432098765432098,0.4953250538647882,1.096673532470847,81
220.0,0.7407407407407407,0.6814936195200568,1.0869371620271497,81
280.0,0.8395061728395061,0.8055700452558308,1.0421268489109448,81
340.0,0.9135802469135802,0.8880706166957875,1.0287247767668584,81
400.0,0.9382716049382716,0.9458012030955719,0.9920389209353337,81
460.0,0.9629629629629629,0.9830194472224697,0.9795970625848994,81
520.0,0.9876543209876543,0.995834230387987,0.9917858724366747,81
580.0,1.0,0.99999681764673,1.0000031823633975,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
