radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.345679012345679,0.25400886575948384,1.3608934920917126,81
160.0,0.5555555555555556,0.4953250538647882,1.1215979309360937,81
220.0,0.6790123456790124,0.6814936195200568,0.9963590651915539,81
280.0,0.8641975308641975,0.8055700452558308,1.0727776385847962,81
340.0,0.9259259259259259,0.8880706166957875,1.0426264629393835,81
400.0,0.9753086419753086,0.9458012030955719,1.0311983520248864,81
460.0,0.9753086419753086,0.9830194472224697,0.9921559992847059,81
520.0,0.9876543209876543,0.995834230387987,0.9917858724366747,81
580.0,1.0,0.99999681764673,1.0000031823633975,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
