radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.0,0.0005273928721787996,0.0,501
110.0,0.03792415169660679,0.03296575204554191,1.1504106335634294,501
170.0,0.11377245508982035,0.11190137467738097,1.0167207991665324,501
230.0,0.21756487025948104,0.21978298035913676,0.9899077258119295,501
290.0,0.35728542914171657,0.3452489612124984,1.0348631546549674,501
350.0,0.4630738522954092,0.4737947319287584,0.9773723114444396,501
410.0,0.5988023952095808,0.5933772400285552,1.0091428433971692,501
470.0,0.6766467065868264,0.6922439640497153,0.9774685540461154,501
530.0,0.7445109780439122,0.7500340832128278,0.9926361944176497,501
590.0,0.7744510978043913,0.778872947593857,0.9943227585408815,501
650.0,0.7904191616766467,0.7978296571543629,0.990711682110004,501
