radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.012345679012345678,0.021845955837791857,0.5651242318721795,81
160.0,0.012345679012345678,0.04385241297093986,0.281527929159267,81
220.0,0.037037037037037035,0.06577951881711652,0.563048160020891,81
280.0,0.04938271604938271,0.09003008845835185,0.5485134680527086,81
340.0,0.06172839506172839,0.11493048080100109,0.5370933335657874,81
400.0,0.1111111111111111,0.1392482257688704,0.7979355607412739,81
460.0,0.1111111111111111,0.15925312105837874,0.6977013095421859,81
520.0,0.13580246913580246,0.177920736158562,0.7632751081626373,81
580.0,0.14814814814814814,0.1931393029484088,0.7670533438122707,81
640.0,0.14814814814814814,0.2072941335669642,0.7146760286889182,81
700.0,0.14814814814814814,0.22164799962807977,0.6683937973576902,81
