radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.001996007984031936,0.0005273928721787996,0.0,501
110.0,0.027944111776447105,0.03296575204554191,0.8476709931520006,501
170.0,0.08383233532934131,0.11190137467738097,0.7491626941227081,501
230.0,0.21956087824351297,0.21978298035913676,0.9989894480670848,501
290.0,0.3772455089820359,0.3452489612124984,1.092676738713904,501
350.0,0.4810379241516966,0.4737947319287584,1.0152876166297842,501
410.0,0.6047904191616766,0.5933772400285552,1.0192342718311411,501
470.0,0.7025948103792415,0.6922439640497153,1.0149525988915418,501
530.0,0.7684630738522954,0.7500340832128278,1.0245708709136598,501
590.0,0.7904191616766467,0.778872947593857,1.014824258716982,501
650.0,0.8023952095808383,0.7978296571543629,1.0057224651722767,501
