og_coord,closest_coord,dist
"(2567.0, 557.0)","(2567.0, 557.0)",0.0
"(173.0, 554.0)","(173.0, 554.0)",0.0
"(1748.0, 450.0)","(1748.0, 450.0)",0.0
"(130.0, 452.0)","(130.0, 452.0)",0.0
"(292.0, 452.0)","(292.0, 452.0)",0.0
"(679.0, 453.0)","(679.0, 453.0)",0.0
"(2469.0, 456.0)","(2469.0, 456.0)",0.0
"(1813.0, 462.0)","(1813.0, 462.0)",0.0
"(282.0, 465.0)","(282.0, 465.0)",0.0
"(1751.0, 469.0)","(1751.0, 469.0)",0.0
"(713.0, 474.0)","(713.0, 474.0)",0.0
"(1253.0, 477.0)","(1253.0, 477.0)",0.0
"(104.0, 490.0)","(104.0, 490.0)",0.0
"(1647.0, 490.0)","(1647.0, 490.0)",0.0
"(703.0, 491.0)","(703.0, 491.0)",0.0
"(151.0, 501.0)","(151.0, 501.0)",0.0
"(1336.0, 519.0)","(1336.0, 519.0)",0.0
"(144.0, 521.0)","(144.0, 521.0)",0.0
"(1079.0, 520.0)","(1079.0, 520.0)",0.0
"(3019.0, 519.0)","(3019.0, 519.0)",0.0
"(806.0, 524.0)","(806.0, 524.0)",0.0
"(1596.0, 535.0)","(1596.0, 535.0)",0.0
"(585.0, 536.0)","(585.0, 536.0)",0.0
"(3011.0, 541.0)","(3011.0, 541.0)",0.0
"(1641.0, 542.0)","(1641.0, 542.0)",0.0
"(265.0, 1801.0)","(265.0, 1801.0)",0.0
"(3188.0, 1830.0)","(3188.0, 1830.0)",0.0
"(2703.0, 1832.0)","(2703.0, 1832.0)",0.0
"(287.0, 1834.0)","(287.0, 1834.0)",0.0
"(2079.0, 3125.0)","(2079.0, 3125.0)",0.0
"(2895.0, 3126.0)","(2895.0, 3126.0)",0.0
"(1542.0, 3135.0)","(1542.0, 3135.0)",0.0
"(3079.0, 3139.0)","(3079.0, 3139.0)",0.0
"(3096.0, 3150.0)","(3096.0, 3150.0)",0.0
"(2041.0, 3151.0)","(2041.0, 3151.0)",0.0
"(1836.0, 3154.0)","(1836.0, 3154.0)",0.0
"(3053.0, 3160.0)","(3053.0, 3160.0)",0.0
"(1574.0, 3173.0)","(1574.0, 3173.0)",0.0
"(1807.0, 3182.0)","(1807.0, 3182.0)",0.0
"(2864.0, 3121.0)","(2864.0, 3121.0)",0.0
"(2057.0, 3190.0)","(2057.0, 3190.0)",0.0
"(1986.0, 3221.0)","(1986.0, 3221.0)",0.0
"(2016.0, 3226.0)","(2016.0, 3226.0)",0.0
