og_coord,starfish_coord,dist
"(1903.0, 3698.0)","(1892.0, 3671.0)",29.155
"(1078.0, 128.0)","(1049.0, 136.0)",30.083
"(310.0, 181.0)","(335.0, 163.0)",30.806
"(3278.0, 2501.0)","(3305.0, 2516.0)",30.887
"(2256.0, 1846.0)","(2225.0, 1846.0)",31.0
"(3367.0, 1859.0)","(3390.0, 1880.0)",31.145
"(2077.0, 2374.0)","(2101.0, 2353.0)",31.89
"(2738.0, 1919.0)","(2727.0, 1949.0)",31.953
"(1591.0, 621.0)","(1605.0, 592.0)",32.202
"(1404.0, 986.0)","(1380.0, 964.0)",32.558
"(2678.0, 3073.0)","(2669.0, 3105.0)",33.242
"(3252.0, 1207.0)","(3278.0, 1228.0)",33.422
"(1790.0, 3551.0)","(1761.0, 3568.0)",33.615
"(2663.0, 1557.0)","(2644.0, 1529.0)",33.838
"(2657.0, 3055.0)","(2679.0, 3029.0)",34.059
"(1875.0, 346.0)","(1853.0, 320.0)",34.059
"(3481.0, 2553.0)","(3447.0, 2550.0)",34.132
"(3053.0, 3160.0)","(3020.0, 3151.0)",34.205
"(3400.0, 1843.0)","(3421.0, 1870.0)",34.205
"(3514.0, 2437.0)","(3504.0, 2404.0)",34.482
"(1440.0, 3298.0)","(1408.0, 3311.0)",34.54
"(2328.0, 392.0)","(2336.0, 426.0)",34.928
"(2205.0, 1390.0)","(2236.0, 1373.0)",35.355
"(2944.0, 1925.0)","(2979.0, 1920.0)",35.355
"(117.0, 1398.0)","(84.0, 1385.0)",35.468
"(2231.0, 1881.0)","(2225.0, 1846.0)",35.511
"(1269.0, 450.0)","(1290.0, 479.0)",35.805
"(1253.0, 477.0)","(1290.0, 479.0)",37.054
"(1478.0, 1399.0)","(1488.0, 1363.0)",37.363
"(1814.0, 2182.0)","(1825.0, 2218.0)",37.643
"(1294.0, 1540.0)","(1331.0, 1552.0)",38.897
"(2874.0, 3505.0)","(2893.0, 3539.0)",38.949
"(3105.0, 2570.0)","(3100.0, 2609.0)",39.319
"(2209.0, 1452.0)","(2203.0, 1491.0)",39.459
"(1598.0, 2153.0)","(1612.0, 2116.0)",39.56
"(2985.0, 3332.0)","(3009.0, 3364.0)",40.0
"(1554.0, 1550.0)","(1577.0, 1517.0)",40.224
"(1764.0, 339.0)","(1792.0, 368.0)",40.311
"(2567.0, 557.0)","(2604.0, 573.0)",40.311
"(2619.0, 2153.0)","(2592.0, 2183.0)",40.361
"(1002.0, 1388.0)","(1024.0, 1353.0)",41.34
"(1883.0, 3356.0)","(1888.0, 3314.0)",42.297
"(1740.0, 426.0)","(1754.0, 386.0)",42.379
"(2484.0, 1130.0)","(2511.0, 1097.0)",42.638
"(927.0, 27.0)","(885.0, 19.0)",42.755
"(1807.0, 3182.0)","(1838.0, 3152.0)",43.139
"(3571.0, 1748.0)","(3543.0, 1781.0)",43.278
"(1496.0, 1167.0)","(1530.0, 1140.0)",43.417
"(2995.0, 3496.0)","(3002.0, 3539.0)",43.566
"(2971.0, 3508.0)","(3002.0, 3539.0)",43.841
"(703.0, 491.0)","(671.0, 521.0)",43.863
"(2469.0, 456.0)","(2456.0, 498.0)",43.966
"(2784.0, 124.0)","(2740.0, 124.0)",44.0
"(2016.0, 3226.0)","(1988.0, 3192.0)",44.045
"(3035.0, 3303.0)","(3072.0, 3279.0)",44.102
"(3188.0, 1830.0)","(3144.0, 1835.0)",44.283
"(1371.0, 80.0)","(1414.0, 69.0)",44.385
"(1316.0, 1594.0)","(1331.0, 1552.0)",44.598
"(508.0, 42.0)","(530.0, 3.0)",44.777
"(1613.0, 1364.0)","(1591.0, 1325.0)",44.777
"(3019.0, 519.0)","(2974.0, 515.0)",45.177
"(3011.0, 541.0)","(2974.0, 515.0)",45.222
"(2095.0, 3642.0)","(2134.0, 3665.0)",45.277
"(770.0, 887.0)","(747.0, 926.0)",45.277
"(737.0, 1198.0)","(781.0, 1184.0)",46.174
"(1005.0, 119.0)","(1049.0, 136.0)",47.17
"(959.0, 2540.0)","(982.0, 2498.0)",47.885
"(3465.0, 2650.0)","(3506.0, 2675.0)",48.021
"(3406.0, 1152.0)","(3358.0, 1160.0)",48.662
"(1444.0, 1342.0)","(1488.0, 1363.0)",48.754
"(3523.0, 134.0)","(3476.0, 120.0)",49.041
"(1055.0, 87.0)","(1049.0, 136.0)",49.366
"(677.0, 354.0)","(656.0, 399.0)",49.659
"(696.0, 369.0)","(656.0, 399.0)",50.0
"(1099.0, 133.0)","(1049.0, 136.0)",50.09
"(3004.0, 3314.0)","(3009.0, 3364.0)",50.249
"(517.0, 3247.0)","(468.0, 3260.0)",50.695
"(293.0, 1774.0)","(344.0, 1781.0)",51.478
"(1617.0, 1550.0)","(1577.0, 1517.0)",51.856
"(2203.0, 1413.0)","(2236.0, 1373.0)",51.856
"(128.0, 98.0)","(179.0, 88.0)",51.971
"(3034.0, 3318.0)","(3009.0, 3364.0)",52.355
"(753.0, 1139.0)","(781.0, 1184.0)",53.0
"(2286.0, 1842.0)","(2270.0, 1893.0)",53.451
"(2174.0, 1394.0)","(2129.0, 1365.0)",53.535
"(1574.0, 3526.0)","(1526.0, 3550.0)",53.666
"(1741.0, 170.0)","(1724.0, 119.0)",53.759
"(2110.0, 1578.0)","(2085.0, 1626.0)",54.12
"(448.0, 2859.0)","(486.0, 2898.0)",54.452
"(784.0, 2385.0)","(806.0, 2335.0)",54.626
"(3407.0, 2253.0)","(3352.0, 2255.0)",55.036
"(2411.0, 2188.0)","(2437.0, 2237.0)",55.471
"(1830.0, 2762.0)","(1869.0, 2722.0)",55.866
"(806.0, 524.0)","(855.0, 551.0)",55.946
"(3450.0, 2494.0)","(3447.0, 2550.0)",56.08
"(1707.0, 179.0)","(1688.0, 126.0)",56.303
"(629.0, 1112.0)","(577.0, 1090.0)",56.462
"(713.0, 111.0)","(669.0, 75.0)",56.851
"(3335.0, 1108.0)","(3358.0, 1160.0)",56.859
"(584.0, 1753.0)","(641.0, 1753.0)",57.0
"(3350.0, 3693.0)","(3407.0, 3690.0)",57.079
"(2080.0, 3646.0)","(2134.0, 3665.0)",57.245
"(493.0, 140.0)","(452.0, 180.0)",57.28
"(1596.0, 535.0)","(1605.0, 592.0)",57.706
"(3000.0, 3481.0)","(3002.0, 3539.0)",58.034
"(3322.0, 3686.0)","(3264.0, 3680.0)",58.31
"(1103.0, 158.0)","(1049.0, 136.0)",58.31
"(679.0, 453.0)","(656.0, 399.0)",58.694
"(3480.0, 1863.0)","(3421.0, 1870.0)",59.414
"(1563.0, 826.0)","(1543.0, 882.0)",59.464
"(3079.0, 3139.0)","(3020.0, 3151.0)",60.208
"(1817.0, 39.0)","(1764.0, 10.0)",60.415
"(2383.0, 2265.0)","(2437.0, 2237.0)",60.828
"(1336.0, 519.0)","(1290.0, 479.0)",60.959
"(2016.0, 2444.0)","(2030.0, 2384.0)",61.612
"(1641.0, 542.0)","(1605.0, 592.0)",61.612
"(666.0, 338.0)","(656.0, 399.0)",61.814
"(946.0, 32.0)","(885.0, 19.0)",62.37
"(587.0, 209.0)","(623.0, 260.0)",62.426
"(1237.0, 445.0)","(1290.0, 479.0)",62.968
"(2221.0, 2853.0)","(2222.0, 2790.0)",63.008
"(713.0, 474.0)","(671.0, 521.0)",63.032
"(2242.0, 2319.0)","(2273.0, 2374.0)",63.135
"(637.0, 1070.0)","(577.0, 1090.0)",63.246
"(2508.0, 3542.0)","(2495.0, 3604.0)",63.348
"(1951.0, 3321.0)","(1888.0, 3314.0)",63.388
"(3412.0, 2234.0)","(3352.0, 2255.0)",63.569
"(1028.0, 1938.0)","(1076.0, 1896.0)",63.781
"(2774.0, 2164.0)","(2836.0, 2149.0)",63.789
"(1632.0, 1374.0)","(1591.0, 1325.0)",63.891
"(3414.0, 1191.0)","(3358.0, 1160.0)",64.008
"(2181.0, 3723.0)","(2204.0, 3663.0)",64.257
"(1748.0, 450.0)","(1754.0, 386.0)",64.281
"(3522.0, 2292.0)","(3479.0, 2340.0)",64.444
"(1653.0, 1344.0)","(1591.0, 1325.0)",64.846
"(2967.0, 1984.0)","(2979.0, 1920.0)",65.115
"(3482.0, 1895.0)","(3421.0, 1870.0)",65.924
"(3269.0, 3596.0)","(3319.0, 3553.0)",65.947
"(2531.0, 3719.0)","(2587.0, 3754.0)",66.038
"(1546.0, 2120.0)","(1612.0, 2116.0)",66.121
"(675.0, 1696.0)","(641.0, 1753.0)",66.37
"(3330.0, 3671.0)","(3264.0, 3680.0)",66.611
"(2696.0, 1890.0)","(2727.0, 1949.0)",66.648
"(2971.0, 3480.0)","(3002.0, 3539.0)",66.648
"(991.0, 169.0)","(1049.0, 136.0)",66.731
"(2916.0, 1898.0)","(2979.0, 1920.0)",66.731
"(2041.0, 3151.0)","(1988.0, 3192.0)",67.007
"(1995.0, 2442.0)","(2030.0, 2384.0)",67.742
"(1588.0, 779.0)","(1646.0, 814.0)",67.742
"(3084.0, 681.0)","(3152.0, 682.0)",68.007
"(701.0, 450.0)","(656.0, 399.0)",68.015
"(836.0, 973.0)","(848.0, 1040.0)",68.066
"(1607.0, 906.0)","(1543.0, 882.0)",68.352
"(1922.0, 1754.0)","(1985.0, 1781.0)",68.542
"(319.0, 1621.0)","(372.0, 1577.0)",68.884
"(2057.0, 3190.0)","(1988.0, 3192.0)",69.029
"(2637.0, 2130.0)","(2592.0, 2183.0)",69.527
"(407.0, 1671.0)","(447.0, 1728.0)",69.635
"(2912.0, 28.0)","(2848.0, 56.0)",69.857
"(3191.0, 1887.0)","(3144.0, 1835.0)",70.093
"(3381.0, 2335.0)","(3447.0, 2359.0)",70.228
"(2264.0, 2847.0)","(2222.0, 2790.0)",70.803
"(2396.0, 3469.0)","(2467.0, 3469.0)",71.0
"(1832.0, 3572.0)","(1761.0, 3568.0)",71.113
"(1833.0, 2289.0)","(1825.0, 2218.0)",71.449
"(2416.0, 2168.0)","(2437.0, 2237.0)",72.125
"(2964.0, 1048.0)","(2932.0, 983.0)",72.45
"(3343.0, 3653.0)","(3407.0, 3690.0)",73.926
"(3508.0, 2508.0)","(3447.0, 2550.0)",74.061
"(3053.0, 3424.0)","(3009.0, 3364.0)",74.404
"(2656.0, 1926.0)","(2727.0, 1949.0)",74.632
"(1603.0, 1447.0)","(1577.0, 1517.0)",74.673
"(789.0, 994.0)","(848.0, 1040.0)",74.813
"(3350.0, 3635.0)","(3406.0, 3585.0)",75.073
"(2388.0, 3121.0)","(2463.0, 3126.0)",75.166
"(1905.0, 1639.0)","(1926.0, 1566.0)",75.961
"(3096.0, 3150.0)","(3020.0, 3151.0)",76.007
"(1426.0, 1317.0)","(1488.0, 1363.0)",77.201
"(1402.0, 1583.0)","(1331.0, 1552.0)",77.473
"(287.0, 1834.0)","(344.0, 1781.0)",77.833
"(1466.0, 869.0)","(1543.0, 882.0)",78.09
"(1548.0, 804.0)","(1543.0, 882.0)",78.16
"(646.0, 1053.0)","(577.0, 1090.0)",78.294
"(3385.0, 2184.0)","(3352.0, 2255.0)",78.294
"(3332.0, 2166.0)","(3312.0, 2242.0)",78.588
"(3222.0, 1851.0)","(3188.0, 1780.0)",78.721
"(2471.0, 3205.0)","(2463.0, 3126.0)",79.404
"(2050.0, 1373.0)","(2129.0, 1365.0)",79.404
"(1299.0, 954.0)","(1365.0, 999.0)",79.881
"(2059.0, 3637.0)","(2134.0, 3665.0)",80.056
"(3144.0, 3314.0)","(3072.0, 3279.0)",80.056
"(825.0, 907.0)","(747.0, 926.0)",80.281
"(2864.0, 3121.0)","(2835.0, 3046.0)",80.411
"(3124.0, 758.0)","(3152.0, 682.0)",80.994
"(265.0, 1801.0)","(344.0, 1781.0)",81.492
"(1631.0, 262.0)","(1604.0, 185.0)",81.597
"(659.0, 1085.0)","(577.0, 1090.0)",82.152
"(1566.0, 793.0)","(1646.0, 814.0)",82.71
"(1342.0, 2122.0)","(1417.0, 2157.0)",82.765
"(585.0, 536.0)","(667.0, 523.0)",83.024
"(1751.0, 469.0)","(1754.0, 386.0)",83.054
"(2664.0, 1892.0)","(2600.0, 1839.0)",83.096
"(1283.0, 985.0)","(1365.0, 999.0)",83.187
"(215.0, 2583.0)","(131.0, 2579.0)",84.095
"(2811.0, 3381.0)","(2785.0, 3461.0)",84.119
"(3090.0, 3387.0)","(3009.0, 3364.0)",84.202
"(3559.0, 136.0)","(3476.0, 120.0)",84.528
"(493.0, 1100.0)","(577.0, 1090.0)",84.593
"(374.0, 87.0)","(335.0, 163.0)",85.422
"(2185.0, 3091.0)","(2139.0, 3019.0)",85.44
"(1518.0, 176.0)","(1604.0, 185.0)",86.47
"(1079.0, 520.0)","(1034.0, 594.0)",86.608
"(1126.0, 1729.0)","(1050.0, 1771.0)",86.833
"(2151.0, 2740.0)","(2222.0, 2790.0)",86.839
"(1621.0, 1039.0)","(1563.0, 1104.0)",87.115
"(2591.0, 1926.0)","(2600.0, 1839.0)",87.464
"(1306.0, 565.0)","(1290.0, 479.0)",87.476
"(173.0, 554.0)","(238.0, 613.0)",87.784
"(1578.0, 1428.0)","(1549.0, 1345.0)",87.92
"(2990.0, 913.0)","(3033.0, 835.0)",89.067
"(2794.0, 3276.0)","(2790.0, 3187.0)",89.09
"(1688.0, 1660.0)","(1671.0, 1572.0)",89.627
"(2385.0, 2164.0)","(2437.0, 2237.0)",89.627
"(2510.0, 3708.0)","(2587.0, 3754.0)",89.694
"(1038.0, 226.0)","(1049.0, 136.0)",90.67
"(1997.0, 3287.0)","(1918.0, 3242.0)",90.918
"(974.0, 2692.0)","(1027.0, 2766.0)",91.022
"(1607.0, 1431.0)","(1577.0, 1517.0)",91.082
"(3138.0, 2228.0)","(3047.0, 2222.0)",91.198
"(1913.0, 1725.0)","(1985.0, 1781.0)",91.214
"(292.0, 452.0)","(383.0, 466.0)",92.071
"(2261.0, 3736.0)","(2204.0, 3663.0)",92.617
"(3544.0, 2273.0)","(3479.0, 2340.0)",93.349
"(3353.0, 2359.0)","(3447.0, 2359.0)",94.0
"(536.0, 1759.0)","(447.0, 1728.0)",94.244
"(2254.0, 2879.0)","(2222.0, 2790.0)",94.578
"(2656.0, 2362.0)","(2667.0, 2456.0)",94.641
"(1059.0, 1637.0)","(1138.0, 1584.0)",95.131
"(3171.0, 3398.0)","(3226.0, 3320.0)",95.441
"(1418.0, 1428.0)","(1488.0, 1363.0)",95.525
"(2293.0, 2854.0)","(2222.0, 2790.0)",95.588
"(1813.0, 462.0)","(1754.0, 386.0)",96.213
"(2246.0, 2696.0)","(2222.0, 2790.0)",97.015
"(1542.0, 3135.0)","(1624.0, 3083.0)",97.098
"(934.0, 994.0)","(848.0, 1040.0)",97.529
"(2891.0, 1963.0)","(2979.0, 1920.0)",97.944
"(2702.0, 1667.0)","(2793.0, 1704.0)",98.234
"(981.0, 1922.0)","(1076.0, 1896.0)",98.494
"(2758.0, 1855.0)","(2727.0, 1949.0)",98.98
"(670.0, 1056.0)","(577.0, 1090.0)",99.02
"(1081.0, 1260.0)","(982.0, 1266.0)",99.182
"(687.0, 184.0)","(623.0, 260.0)",99.358
"(2895.0, 3126.0)","(2835.0, 3046.0)",100.0
"(2829.0, 810.0)","(2745.0, 755.0)",100.404
"(1446.0, 856.0)","(1543.0, 882.0)",100.424
"(822.0, 646.0)","(855.0, 551.0)",100.568
"(2368.0, 3451.0)","(2467.0, 3469.0)",100.623
"(1093.0, 1272.0)","(1191.0, 1249.0)",100.663
"(282.0, 465.0)","(383.0, 466.0)",101.005
"(1306.0, 2133.0)","(1383.0, 2199.0)",101.415
"(1209.0, 2444.0)","(1112.0, 2474.0)",101.533
"(2557.0, 1932.0)","(2600.0, 1839.0)",102.46
"(1331.0, 573.0)","(1290.0, 479.0)",102.552
"(1619.0, 1226.0)","(1591.0, 1325.0)",102.883
"(1574.0, 3173.0)","(1624.0, 3083.0)",102.956
"(2519.0, 1933.0)","(2433.0, 1990.0)",103.175
"(2703.0, 1832.0)","(2600.0, 1839.0)",103.238
"(1440.0, 872.0)","(1543.0, 882.0)",103.484
"(2167.0, 2272.0)","(2101.0, 2353.0)",104.484
"(3303.0, 2729.0)","(3366.0, 2813.0)",105.0
"(2251.0, 2647.0)","(2286.0, 2548.0)",105.005
"(1911.0, 232.0)","(1853.0, 320.0)",105.394
"(1251.0, 1483.0)","(1331.0, 1552.0)",105.646
"(383.0, 2874.0)","(486.0, 2898.0)",105.759
"(2028.0, 3648.0)","(2134.0, 3665.0)",107.355
"(2079.0, 2842.0)","(2128.0, 2938.0)",107.782
"(130.0, 452.0)","(173.0, 353.0)",107.935
"(473.0, 1061.0)","(577.0, 1090.0)",107.968
"(2200.0, 3109.0)","(2139.0, 3019.0)",108.724
"(2190.0, 417.0)","(2175.0, 309.0)",109.037
"(1258.0, 978.0)","(1365.0, 999.0)",109.041
"(139.0, 567.0)","(238.0, 613.0)",109.165
"(1647.0, 490.0)","(1605.0, 592.0)",110.309
"(1409.0, 1285.0)","(1488.0, 1363.0)",111.018
"(1255.0, 190.0)","(1294.0, 86.0)",111.072
"(1241.0, 1003.0)","(1329.0, 1071.0)",111.212
"(1735.0, 244.0)","(1796.0, 151.0)",111.221
"(1421.0, 1273.0)","(1488.0, 1363.0)",112.201
"(3127.0, 1946.0)","(3144.0, 1835.0)",112.294
"(2265.0, 2659.0)","(2286.0, 2548.0)",112.969
"(2079.0, 3125.0)","(1988.0, 3192.0)",113.004
"(3109.0, 3499.0)","(3002.0, 3539.0)",114.232
"(2658.0, 1740.0)","(2600.0, 1839.0)",114.739
"(2549.0, 1990.0)","(2439.0, 2024.0)",115.135
"(1223.0, 1015.0)","(1176.0, 1121.0)",115.953
"(489.0, 987.0)","(599.0, 950.0)",116.056
"(1682.0, 1688.0)","(1671.0, 1572.0)",116.52
"(2361.0, 3518.0)","(2467.0, 3469.0)",116.778
"(2017.0, 3660.0)","(2134.0, 3665.0)",117.107
"(1296.0, 2119.0)","(1383.0, 2199.0)",118.191
"(800.0, 656.0)","(855.0, 551.0)",118.533
"(2613.0, 2334.0)","(2521.0, 2259.0)",118.697
"(1480.0, 168.0)","(1414.0, 69.0)",118.983
"(3121.0, 3534.0)","(3002.0, 3539.0)",119.105
"(1391.0, 186.0)","(1414.0, 69.0)",119.239
"(3144.0, 3408.0)","(3226.0, 3320.0)",120.283
"(1324.0, 595.0)","(1290.0, 479.0)",120.88
"(3098.0, 2477.0)","(2991.0, 2420.0)",121.235
"(925.0, 650.0)","(855.0, 551.0)",121.248
"(1989.0, 2700.0)","(1869.0, 2722.0)",122.0
"(1641.0, 1198.0)","(1563.0, 1104.0)",122.147
"(1652.0, 1219.0)","(1591.0, 1325.0)",122.299
"(965.0, 1001.0)","(848.0, 1040.0)",123.329
"(2912.0, 3661.0)","(2893.0, 3539.0)",123.471
"(2169.0, 2677.0)","(2222.0, 2790.0)",124.812
"(2834.0, 3650.0)","(2893.0, 3539.0)",125.706
"(2866.0, 720.0)","(2745.0, 755.0)",125.96
"(1043.0, 263.0)","(1049.0, 136.0)",127.142
"(3182.0, 3509.0)","(3188.0, 3636.0)",127.142
"(3089.0, 3717.0)","(3188.0, 3636.0)",127.914
"(2647.0, 2328.0)","(2667.0, 2456.0)",129.553
"(2569.0, 2017.0)","(2439.0, 2024.0)",130.188
"(809.0, 673.0)","(855.0, 551.0)",130.384
"(781.0, 659.0)","(855.0, 551.0)",130.92
"(2237.0, 1242.0)","(2236.0, 1373.0)",131.004
"(144.0, 521.0)","(238.0, 613.0)",131.529
"(1265.0, 215.0)","(1294.0, 86.0)",132.22
"(3117.0, 2379.0)","(2991.0, 2420.0)",132.503
"(2089.0, 2788.0)","(2222.0, 2790.0)",133.015
"(1709.0, 1700.0)","(1671.0, 1572.0)",133.522
"(1270.0, 2096.0)","(1198.0, 1981.0)",135.68
"(3000.0, 154.0)","(3002.0, 290.0)",136.015
"(2060.0, 2820.0)","(2128.0, 2938.0)",136.191
"(2265.0, 3541.0)","(2204.0, 3663.0)",136.4
"(2985.0, 67.0)","(2848.0, 56.0)",137.441
"(2005.0, 2701.0)","(1869.0, 2722.0)",137.612
"(2655.0, 1700.0)","(2793.0, 1704.0)",138.058
"(3200.0, 3482.0)","(3319.0, 3553.0)",138.571
"(646.0, 1530.0)","(521.0, 1590.0)",138.654
"(930.0, 326.0)","(1028.0, 426.0)",140.014
"(3328.0, 110.0)","(3462.0, 65.0)",141.354
"(3346.0, 1426.0)","(3274.0, 1548.0)",141.662
"(151.0, 501.0)","(238.0, 613.0)",141.82
"(3262.0, 2698.0)","(3221.0, 2561.0)",143.003
"(2300.0, 2195.0)","(2437.0, 2237.0)",143.293
"(3277.0, 360.0)","(3421.0, 379.0)",145.248
"(3190.0, 985.0)","(3108.0, 1106.0)",146.168
"(2310.0, 3557.0)","(2204.0, 3663.0)",149.907
"(3133.0, 2364.0)","(3264.0, 2289.0)",150.95
"(3236.0, 2006.0)","(3387.0, 2003.0)",151.03
"(2597.0, 2029.0)","(2727.0, 1949.0)",152.643
"(104.0, 490.0)","(173.0, 353.0)",153.395
"(739.0, 708.0)","(701.0, 857.0)",153.769
"(3542.0, 284.0)","(3421.0, 379.0)",153.838
"(2284.0, 3530.0)","(2204.0, 3663.0)",155.206
"(759.0, 673.0)","(855.0, 551.0)",155.242
"(3252.0, 356.0)","(3115.0, 440.0)",160.702
"(3216.0, 1979.0)","(3144.0, 1835.0)",160.997
"(3577.0, 1976.0)","(3414.0, 1949.0)",165.221
"(774.0, 707.0)","(701.0, 857.0)",166.82
"(1843.0, 2435.0)","(1933.0, 2294.0)",167.275
"(96.0, 1760.0)","(218.0, 1640.0)",171.126
"(1359.0, 637.0)","(1290.0, 479.0)",172.409
"(2536.0, 823.0)","(2451.0, 672.0)",173.28
"(1870.0, 2462.0)","(2030.0, 2384.0)",178.0
"(3517.0, 3432.0)","(3406.0, 3585.0)",189.024
"(855.0, 1455.0)","(1024.0, 1353.0)",197.396
"(1734.0, 2575.0)","(1869.0, 2722.0)",199.585
"(1857.0, 2517.0)","(1869.0, 2722.0)",205.351
"(3250.0, 105.0)","(3462.0, 65.0)",215.741
"(1778.0, 2448.0)","(1933.0, 2294.0)",218.497
"(786.0, 1450.0)","(646.0, 1277.0)",222.551
"(1780.0, 2498.0)","(1869.0, 2722.0)",241.033
"(3570.0, 587.0)","(3421.0, 379.0)",255.861
