radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.2345679012345679,0.24584384662938977,0.954133709061995,81
160.0,0.5802469135802469,0.5004184794550041,1.1595233537582035,81
220.0,0.7530864197530864,0.7103536203280979,1.0601570798009745,81
280.0,0.9012345679012346,0.850093519677182,1.0601593201692363,81
340.0,0.9506172839506173,0.9306772075431181,1.0214253408656464,81
400.0,0.9629629629629629,0.972069177165204,0.9906321335804545,81
460.0,0.9753086419753086,0.9902182070455641,0.9849431519596676,81
520.0,0.9876543209876543,0.9983092018713344,0.9893270733519158,81
580.0,1.0,0.9998504985779032,1.000149523776114,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
