radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.18518518518518517,0.24584384662938977,0.7532634545226276,81
160.0,0.35802469135802467,0.5004184794550041,0.7154505799784658,81
220.0,0.6666666666666666,0.7103536203280979,0.9384997099877479,81
280.0,0.7283950617283951,0.850093519677182,0.8568410943833553,81
340.0,0.8271604938271605,0.9306772075431181,0.8887726991947832,81
400.0,0.9506172839506173,0.972069177165204,0.9779317216114743,81
460.0,0.9753086419753086,0.9902182070455641,0.9849431519596676,81
520.0,1.0,0.9983092018713344,1.0016936617688148,81
580.0,1.0,0.9998504985779032,1.000149523776114,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
