radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.024691358024691357,0.021845955837791857,1.130248463744359,81
160.0,0.024691358024691357,0.04385241297093986,0.563055858318534,81
220.0,0.024691358024691357,0.06577951881711652,0.37536544001392735,81
280.0,0.04938271604938271,0.09003008845835185,0.5485134680527086,81
340.0,0.07407407407407407,0.11493048080100109,0.6445120002789447,81
400.0,0.08641975308641975,0.1392482257688704,0.620616547243213,81
460.0,0.12345679012345678,0.15925312105837874,0.7752236772690954,81
520.0,0.13580246913580246,0.177920736158562,0.7632751081626373,81
580.0,0.16049382716049382,0.1931393029484088,0.8309744557966267,81
640.0,0.1728395061728395,0.2072941335669642,0.8337887001370712,81
700.0,0.18518518518518517,0.22164799962807977,0.8354922466971128,81
