og_coord,closest_coord,dist
"(4230.38, 1942.1)","(4252.0, 1924.448)",27.911
"(2217.806, 2895.91)","(2234.302, 2918.491)",27.965
"(3110.941, 2504.149)","(3102.313, 2530.955)",28.16
"(3102.313, 2530.955)","(3110.941, 2504.149)",28.16
"(2191.941, 3186.029)","(2171.087, 3205.022)",28.207
"(2171.087, 3205.022)","(2191.941, 3186.029)",28.207
"(3742.25, 2035.926)","(3716.234, 2047.047)",28.293
"(3716.234, 2047.047)","(3742.25, 2035.926)",28.293
"(3780.123, 2195.521)","(3766.0, 2220.185)",28.421
"(4120.337, 1183.573)","(4096.756, 1167.667)",28.444
"(4096.756, 1167.667)","(4120.337, 1183.573)",28.444
"(4633.892, 2969.892)","(4658.377, 2984.519)",28.521
"(2947.424, 1476.508)","(2958.0, 1449.881)",28.65
"(2958.0, 1449.881)","(2947.424, 1476.508)",28.65
"(2348.9, 958.486)","(2358.261, 931.37)",28.686
"(2358.261, 931.37)","(2348.9, 958.486)",28.686
"(2381.939, 915.152)","(2358.261, 931.37)",28.7
"(4132.892, 2584.378)","(4116.371, 2608.014)",28.838
"(2942.071, 3191.0)","(2952.762, 3217.81)",28.863
"(2188.25, 2887.0)","(2190.226, 2915.823)",28.891
"(2711.0, 932.5)","(2689.4, 913.25)",28.933
"(2774.362, 995.768)","(2752.0, 977.244)",29.038
"(2752.0, 977.244)","(2774.362, 995.768)",29.038
"(3390.855, 2223.855)","(3367.043, 2207.161)",29.081
"(3367.043, 2207.161)","(3390.855, 2223.855)",29.081
"(4016.426, 2696.0)","(4017.0, 2725.185)",29.191
"(4017.0, 2725.185)","(4016.426, 2696.0)",29.191
"(2569.088, 4070.05)","(2568.851, 4040.851)",29.2
"(4215.667, 1713.487)","(4195.258, 1692.258)",29.448
"(3403.297, 1407.986)","(3419.0, 1433.0)",29.534
"(2965.672, 3173.149)","(2942.071, 3191.0)",29.592
"(3732.948, 1993.138)","(3714.525, 1969.932)",29.63
"(2949.898, 3247.339)","(2952.762, 3217.81)",29.668
"(2817.724, 1212.579)","(2826.233, 1184.11)",29.713
"(2826.233, 1184.11)","(2817.724, 1212.579)",29.713
"(2947.849, 1421.877)","(2958.0, 1449.881)",29.787
"(2300.625, 2901.938)","(2323.421, 2882.645)",29.864
