og_coord,starfish_coord,dist
"(2811.0, 3381.0)","(2846.0, 3423.0)",54.672
"(2508.0, 3542.0)","(2488.0, 3593.0)",54.781
"(2416.0, 2168.0)","(2429.0, 2113.0)",56.515
"(517.0, 3247.0)","(564.0, 3215.0)",56.859
"(2251.0, 2647.0)","(2284.0, 2694.0)",57.428
"(2077.0, 2374.0)","(2107.0, 2423.0)",57.454
"(3523.0, 134.0)","(3581.0, 133.0)",58.009
"(629.0, 1112.0)","(632.0, 1170.0)",58.078
"(2829.0, 810.0)","(2807.0, 864.0)",58.31
"(3191.0, 1887.0)","(3249.0, 1880.0)",58.421
"(3144.0, 3314.0)","(3202.0, 3323.0)",58.694
"(1832.0, 3572.0)","(1782.0, 3541.0)",58.83
"(1578.0, 1428.0)","(1523.0, 1449.0)",58.873
"(1631.0, 262.0)","(1655.0, 208.0)",59.093
"(2738.0, 1919.0)","(2702.0, 1966.0)",59.203
"(1707.0, 179.0)","(1655.0, 208.0)",59.54
"(836.0, 973.0)","(845.0, 914.0)",59.682
"(1554.0, 1550.0)","(1611.0, 1568.0)",59.775
"(800.0, 656.0)","(779.0, 712.0)",59.808
"(675.0, 1696.0)","(730.0, 1672.0)",60.008
"(383.0, 2874.0)","(442.0, 2885.0)",60.017
"(1251.0, 1483.0)","(1211.0, 1528.0)",60.208
"(310.0, 181.0)","(317.0, 241.0)",60.407
"(489.0, 987.0)","(445.0, 945.0)",60.828
"(2656.0, 1926.0)","(2702.0, 1966.0)",60.959
"(1641.0, 1198.0)","(1580.0, 1199.0)",61.008
"(2181.0, 3723.0)","(2124.0, 3700.0)",61.465
"(2396.0, 3469.0)","(2457.0, 3480.0)",61.984
"(2571.0, 3737.0)","(2633.0, 3742.0)",62.201
"(3053.0, 3424.0)","(3089.0, 3475.0)",62.426
"(1480.0, 168.0)","(1430.0, 207.0)",63.411
"(3321.0, 2264.0)","(3329.0, 2327.0)",63.506
"(2237.0, 1242.0)","(2295.0, 1216.0)",63.561
"(3053.0, 3160.0)","(3082.0, 3103.0)",63.953
"(786.0, 1450.0)","(722.0, 1450.0)",64.0
"(1324.0, 595.0)","(1296.0, 537.0)",64.405
"(1607.0, 906.0)","(1665.0, 877.0)",64.846
"(2095.0, 3642.0)","(2124.0, 3700.0)",64.846
"(2050.0, 1373.0)","(2107.0, 1342.0)",64.885
"(2774.0, 2164.0)","(2832.0, 2133.0)",65.765
"(965.0, 1001.0)","(937.0, 1061.0)",66.212
"(789.0, 994.0)","(725.0, 1011.0)",66.219
"(1038.0, 226.0)","(972.0, 217.0)",66.611
"(934.0, 994.0)","(937.0, 1061.0)",67.067
"(3121.0, 3534.0)","(3089.0, 3475.0)",67.119
"(1478.0, 1399.0)","(1523.0, 1449.0)",67.268
"(3481.0, 2553.0)","(3438.0, 2605.0)",67.476
"(3412.0, 2234.0)","(3463.0, 2189.0)",68.015
"(1883.0, 3356.0)","(1950.0, 3370.0)",68.447
"(197.0, 1638.0)","(136.0, 1606.0)",68.884
"(3350.0, 3693.0)","(3401.0, 3740.0)",69.354
"(2080.0, 3646.0)","(2124.0, 3700.0)",69.656
"(2990.0, 913.0)","(3010.0, 846.0)",69.921
"(493.0, 140.0)","(534.0, 197.0)",70.214
"(2536.0, 823.0)","(2479.0, 865.0)",70.803
"(3450.0, 2494.0)","(3409.0, 2552.0)",71.028
"(670.0, 1056.0)","(725.0, 1011.0)",71.063
"(3428.0, 3674.0)","(3401.0, 3740.0)",71.309
"(2794.0, 3276.0)","(2855.0, 3314.0)",71.868
"(2909.0, 3529.0)","(2978.0, 3504.0)",73.389
"(1253.0, 477.0)","(1296.0, 537.0)",73.817
"(2874.0, 3505.0)","(2881.0, 3431.0)",74.33
"(1652.0, 1219.0)","(1580.0, 1199.0)",74.726
"(2619.0, 2153.0)","(2657.0, 2218.0)",75.293
"(473.0, 1061.0)","(407.0, 1024.0)",75.664
"(2696.0, 1890.0)","(2702.0, 1966.0)",76.236
"(3019.0, 519.0)","(3061.0, 454.0)",77.389
"(494.0, 2943.0)","(442.0, 2885.0)",77.897
"(3124.0, 758.0)","(3131.0, 680.0)",78.313
"(1688.0, 1660.0)","(1760.0, 1629.0)",78.39
"(1055.0, 87.0)","(996.0, 35.0)",78.645
"(822.0, 646.0)","(779.0, 712.0)",78.772
"(3188.0, 1830.0)","(3249.0, 1880.0)",78.873
"(1542.0, 3135.0)","(1579.0, 3205.0)",79.177
"(1255.0, 190.0)","(1240.0, 112.0)",79.429
"(1995.0, 2442.0)","(1980.0, 2364.0)",79.429
"(2944.0, 1925.0)","(2883.0, 1976.0)",79.511
"(1621.0, 1039.0)","(1655.0, 967.0)",79.624
"(770.0, 887.0)","(845.0, 914.0)",79.712
"(1603.0, 1447.0)","(1523.0, 1449.0)",80.025
"(1306.0, 2133.0)","(1384.0, 2115.0)",80.05
"(3171.0, 3398.0)","(3202.0, 3323.0)",81.154
"(1857.0, 2517.0)","(1777.0, 2502.0)",81.394
"(3307.0, 2530.0)","(3372.0, 2579.0)",81.4
"(2590.0, 2166.0)","(2606.0, 2246.0)",81.584
"(3544.0, 2273.0)","(3554.0, 2192.0)",81.615
"(646.0, 1053.0)","(589.0, 994.0)",82.037
"(763.0, 909.0)","(845.0, 914.0)",82.152
"(493.0, 1100.0)","(541.0, 1167.0)",82.42
"(536.0, 1759.0)","(610.0, 1722.0)",82.735
"(2664.0, 1892.0)","(2702.0, 1966.0)",83.187
"(1440.0, 3298.0)","(1375.0, 3350.0)",83.241
"(1294.0, 1540.0)","(1211.0, 1528.0)",83.863
"(701.0, 450.0)","(778.0, 416.0)",84.172
"(3322.0, 3686.0)","(3239.0, 3671.0)",84.345
"(2967.0, 1984.0)","(2883.0, 1976.0)",84.38
"(1005.0, 119.0)","(996.0, 35.0)",84.481
"(3200.0, 3482.0)","(3284.0, 3492.0)",84.593
"(1043.0, 263.0)","(972.0, 217.0)",84.599
"(2916.0, 1898.0)","(2883.0, 1976.0)",84.694
"(1734.0, 2575.0)","(1777.0, 2502.0)",84.723
"(2174.0, 1394.0)","(2107.0, 1342.0)",84.812
"(3278.0, 2501.0)","(3340.0, 2443.0)",84.9
"(3407.0, 2253.0)","(3463.0, 2189.0)",85.041
"(2893.0, 3527.0)","(2889.0, 3612.0)",85.094
"(2637.0, 2130.0)","(2721.0, 2115.0)",85.329
"(1607.0, 1431.0)","(1523.0, 1449.0)",85.907
"(2549.0, 1990.0)","(2549.0, 1904.0)",86.0
"(2368.0, 3451.0)","(2454.0, 3445.0)",86.209
"(3144.0, 3408.0)","(3089.0, 3475.0)",86.683
"(713.0, 474.0)","(778.0, 416.0)",87.115
"(1709.0, 1700.0)","(1760.0, 1629.0)",87.419
"(2409.0, 1420.0)","(2490.0, 1387.0)",87.464
"(2016.0, 2444.0)","(1980.0, 2364.0)",87.727
"(1735.0, 244.0)","(1655.0, 208.0)",87.727
"(1093.0, 1272.0)","(1180.0, 1259.0)",87.966
"(3090.0, 3387.0)","(3089.0, 3475.0)",88.006
"(1296.0, 2119.0)","(1384.0, 2115.0)",88.091
"(2613.0, 2334.0)","(2606.0, 2246.0)",88.278
"(1316.0, 1594.0)","(1234.0, 1628.0)",88.769
"(659.0, 1085.0)","(632.0, 1170.0)",89.185
"(1986.0, 3221.0)","(1928.0, 3153.0)",89.376
"(1496.0, 1167.0)","(1580.0, 1199.0)",89.889
"(637.0, 1070.0)","(589.0, 994.0)",89.889
"(2965.0, 1939.0)","(2883.0, 1976.0)",89.961
"(2059.0, 3637.0)","(2124.0, 3700.0)",90.521
"(3330.0, 3671.0)","(3239.0, 3671.0)",91.0
"(1269.0, 450.0)","(1296.0, 537.0)",91.093
"(407.0, 1671.0)","(498.0, 1665.0)",91.198
"(2647.0, 2328.0)","(2606.0, 2246.0)",91.679
"(2167.0, 2272.0)","(2242.0, 2219.0)",91.837
"(1836.0, 3154.0)","(1928.0, 3153.0)",92.005
"(1518.0, 176.0)","(1430.0, 207.0)",93.301
"(1741.0, 170.0)","(1655.0, 208.0)",94.021
"(3290.0, 2533.0)","(3372.0, 2579.0)",94.021
"(2383.0, 2265.0)","(2460.0, 2211.0)",94.048
"(1843.0, 2435.0)","(1777.0, 2502.0)",94.048
"(1209.0, 2444.0)","(1121.0, 2478.0)",94.34
"(696.0, 369.0)","(778.0, 416.0)",94.515
"(1875.0, 346.0)","(1970.0, 347.0)",95.005
"(1997.0, 3287.0)","(1950.0, 3370.0)",95.383
"(2964.0, 1924.0)","(2883.0, 1976.0)",96.255
"(96.0, 1760.0)","(115.0, 1665.0)",96.881
"(1682.0, 1688.0)","(1760.0, 1629.0)",97.801
"(2151.0, 2740.0)","(2164.0, 2643.0)",97.867
"(3422.0, 2359.0)","(3329.0, 2327.0)",98.351
"(1081.0, 1260.0)","(1180.0, 1259.0)",99.005
"(3182.0, 3509.0)","(3089.0, 3475.0)",99.02
"(2005.0, 2701.0)","(2047.0, 2791.0)",99.318
"(3350.0, 3635.0)","(3292.0, 3554.0)",99.624
"(3089.0, 3717.0)","(2992.0, 3740.0)",99.69
"(2242.0, 2319.0)","(2242.0, 2219.0)",100.0
"(2531.0, 3719.0)","(2563.0, 3814.0)",100.245
"(3011.0, 541.0)","(3061.0, 454.0)",100.344
"(2293.0, 2854.0)","(2366.0, 2785.0)",100.449
"(1870.0, 2462.0)","(1777.0, 2502.0)",101.237
"(2484.0, 1130.0)","(2583.0, 1106.0)",101.868
"(1813.0, 462.0)","(1801.0, 564.0)",102.703
"(3277.0, 360.0)","(3325.0, 269.0)",102.883
"(2361.0, 3518.0)","(2457.0, 3480.0)",103.247
"(3346.0, 1426.0)","(3415.0, 1503.0)",103.392
"(3303.0, 2729.0)","(3384.0, 2664.0)",103.856
"(1126.0, 1729.0)","(1178.0, 1639.0)",103.942
"(713.0, 111.0)","(609.0, 105.0)",104.173
"(3216.0, 1979.0)","(3249.0, 1880.0)",104.355
"(3343.0, 3653.0)","(3401.0, 3740.0)",104.561
"(3522.0, 2292.0)","(3554.0, 2192.0)",104.995
"(679.0, 453.0)","(778.0, 416.0)",105.688
"(1265.0, 215.0)","(1240.0, 112.0)",105.991
"(703.0, 491.0)","(778.0, 416.0)",106.066
"(1905.0, 1639.0)","(1851.0, 1547.0)",106.677
"(1418.0, 1428.0)","(1523.0, 1449.0)",107.079
"(1751.0, 469.0)","(1801.0, 564.0)",107.355
"(1989.0, 2700.0)","(2047.0, 2791.0)",107.912
"(676.0, 380.0)","(778.0, 416.0)",108.167
"(3508.0, 2508.0)","(3409.0, 2552.0)",108.337
"(737.0, 1198.0)","(632.0, 1170.0)",108.669
"(2205.0, 1390.0)","(2107.0, 1342.0)",109.124
"(2028.0, 3648.0)","(2124.0, 3700.0)",109.179
"(2200.0, 3109.0)","(2170.0, 3214.0)",109.202
"(1237.0, 445.0)","(1296.0, 537.0)",109.293
"(3482.0, 1895.0)","(3539.0, 1989.0)",109.932
"(687.0, 184.0)","(609.0, 105.0)",111.018
"(1270.0, 2096.0)","(1161.0, 2073.0)",111.4
"(806.0, 524.0)","(778.0, 416.0)",111.571
"(173.0, 554.0)","(262.0, 486.0)",112.004
"(151.0, 501.0)","(262.0, 486.0)",112.009
"(1807.0, 3182.0)","(1724.0, 3106.0)",112.539
"(2079.0, 3125.0)","(2018.0, 3030.0)",112.898
"(2041.0, 3151.0)","(1928.0, 3153.0)",113.018
"(3252.0, 356.0)","(3325.0, 269.0)",113.569
"(2912.0, 28.0)","(2882.0, 138.0)",114.018
"(2017.0, 3660.0)","(2124.0, 3700.0)",114.232
"(2016.0, 3226.0)","(1928.0, 3153.0)",114.337
"(2569.0, 2017.0)","(2549.0, 1904.0)",114.756
"(2057.0, 3190.0)","(2170.0, 3214.0)",115.521
"(2510.0, 3708.0)","(2488.0, 3593.0)",117.085
"(1359.0, 637.0)","(1296.0, 537.0)",118.191
"(677.0, 354.0)","(778.0, 416.0)",118.512
"(508.0, 42.0)","(609.0, 105.0)",119.038
"(3000.0, 154.0)","(2882.0, 138.0)",119.08
"(2264.0, 2847.0)","(2366.0, 2785.0)",119.365
"(2203.0, 1413.0)","(2107.0, 1342.0)",119.403
"(666.0, 338.0)","(548.0, 359.0)",119.854
"(3367.0, 1859.0)","(3249.0, 1880.0)",119.854
"(855.0, 1455.0)","(945.0, 1375.0)",120.416
"(2254.0, 2879.0)","(2356.0, 2945.0)",121.491
"(2597.0, 2029.0)","(2702.0, 1966.0)",122.45
"(144.0, 521.0)","(262.0, 486.0)",123.081
"(1613.0, 1364.0)","(1523.0, 1449.0)",123.794
"(1814.0, 2182.0)","(1731.0, 2090.0)",123.907
"(2185.0, 3091.0)","(2170.0, 3214.0)",123.911
"(1078.0, 128.0)","(996.0, 35.0)",123.988
"(2758.0, 1855.0)","(2702.0, 1966.0)",124.326
"(753.0, 1139.0)","(632.0, 1170.0)",124.908
"(2985.0, 67.0)","(2882.0, 138.0)",125.1
"(1748.0, 450.0)","(1801.0, 564.0)",125.718
"(2656.0, 2362.0)","(2606.0, 2246.0)",126.317
"(215.0, 2583.0)","(100.0, 2636.0)",126.625
"(3262.0, 2698.0)","(3384.0, 2664.0)",126.649
"(3236.0, 2006.0)","(3249.0, 1880.0)",126.669
"(1911.0, 232.0)","(2030.0, 277.0)",127.224
"(2234.0, 2811.0)","(2284.0, 2694.0)",127.236
"(677.0, 2386.0)","(804.0, 2398.0)",127.566
"(1546.0, 2120.0)","(1418.0, 2136.0)",128.996
"(130.0, 452.0)","(260.0, 455.0)",130.035
"(117.0, 1398.0)","(225.0, 1471.0)",130.357
"(3570.0, 587.0)","(3476.0, 496.0)",130.832
"(2985.0, 3332.0)","(2855.0, 3314.0)",131.24
"(1632.0, 1374.0)","(1523.0, 1449.0)",132.31
"(2866.0, 720.0)","(2734.0, 734.0)",132.74
"(1444.0, 1342.0)","(1523.0, 1449.0)",133.004
"(2703.0, 1832.0)","(2702.0, 1966.0)",134.004
"(1371.0, 80.0)","(1240.0, 112.0)",134.852
"(1813.0, 2198.0)","(1731.0, 2090.0)",135.602
"(2663.0, 1557.0)","(2724.0, 1435.0)",136.4
"(3127.0, 1946.0)","(3249.0, 1880.0)",138.708
"(3480.0, 1863.0)","(3539.0, 1989.0)",139.129
"(1466.0, 869.0)","(1591.0, 806.0)",139.979
"(2209.0, 1452.0)","(2313.0, 1358.0)",140.186
"(585.0, 536.0)","(445.0, 527.0)",140.289
"(2328.0, 392.0)","(2188.0, 378.0)",140.698
"(974.0, 2692.0)","(915.0, 2564.0)",140.943
"(1830.0, 2762.0)","(1825.0, 2904.0)",142.088
"(1099.0, 133.0)","(996.0, 35.0)",142.172
"(1103.0, 158.0)","(972.0, 217.0)",143.673
"(1598.0, 2153.0)","(1731.0, 2090.0)",147.167
"(139.0, 567.0)","(262.0, 486.0)",147.275
"(3098.0, 2477.0)","(3149.0, 2337.0)",149.0
"(3004.0, 3314.0)","(2855.0, 3314.0)",149.0
"(1740.0, 426.0)","(1634.0, 533.0)",150.615
"(2310.0, 3557.0)","(2286.0, 3707.0)",151.908
"(1446.0, 856.0)","(1591.0, 806.0)",153.379
"(1079.0, 520.0)","(925.0, 514.0)",154.117
"(219.0, 634.0)","(262.0, 486.0)",154.12
"(3400.0, 1843.0)","(3249.0, 1880.0)",155.467
"(3514.0, 2437.0)","(3409.0, 2552.0)",155.724
"(2273.0, 2372.0)","(2242.0, 2219.0)",156.109
"(104.0, 490.0)","(262.0, 486.0)",158.051
"(1426.0, 1317.0)","(1285.0, 1390.0)",158.777
"(1833.0, 2289.0)","(1980.0, 2352.0)",159.931
"(2221.0, 2853.0)","(2366.0, 2785.0)",160.153
"(1922.0, 1754.0)","(2060.0, 1839.0)",162.077
"(1653.0, 1344.0)","(1580.0, 1199.0)",162.339
"(1409.0, 1285.0)","(1285.0, 1390.0)",162.484
"(374.0, 87.0)","(317.0, 241.0)",164.21
"(3252.0, 1207.0)","(3091.0, 1240.0)",164.347
"(1440.0, 872.0)","(1591.0, 806.0)",164.794
"(2270.0, 2391.0)","(2107.0, 2423.0)",166.111
"(3034.0, 3318.0)","(3089.0, 3475.0)",166.355
"(1865.0, 2725.0)","(1991.0, 2835.0)",167.26
"(2265.0, 3541.0)","(2286.0, 3707.0)",167.323
"(3035.0, 3303.0)","(3202.0, 3323.0)",168.193
"(1764.0, 339.0)","(1655.0, 208.0)",170.417
"(2655.0, 1700.0)","(2484.0, 1707.0)",171.143
"(3190.0, 985.0)","(3062.0, 1103.0)",174.092
"(1421.0, 1273.0)","(1580.0, 1199.0)",175.377
"(2284.0, 3530.0)","(2286.0, 3707.0)",177.011
"(2658.0, 1740.0)","(2484.0, 1707.0)",177.102
"(3571.0, 1748.0)","(3427.0, 1639.0)",180.602
"(1913.0, 1725.0)","(1760.0, 1629.0)",180.624
"(2702.0, 1667.0)","(2485.0, 1647.0)",217.92
"(1817.0, 39.0)","(1655.0, 208.0)",234.105
"(3105.0, 2570.0)","(3149.0, 2337.0)",237.118
"(1223.0, 1015.0)","(1180.0, 1259.0)",247.76
"(1404.0, 986.0)","(1655.0, 967.0)",251.718
"(1241.0, 1003.0)","(1180.0, 1259.0)",263.167
"(3335.0, 1108.0)","(3062.0, 1103.0)",273.046
"(1369.0, 987.0)","(1591.0, 806.0)",286.435
"(1258.0, 978.0)","(1180.0, 1259.0)",291.625
"(1283.0, 985.0)","(1180.0, 1259.0)",292.72
"(3414.0, 1191.0)","(3415.0, 1503.0)",312.002
"(3406.0, 1152.0)","(3091.0, 1240.0)",327.061
"(1299.0, 954.0)","(1591.0, 806.0)",327.365
