radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.0,0.0005273928721787996,0.0,501
110.0,0.033932135728542916,0.03296575204554191,1.0293147773988578,501
170.0,0.13373253493013973,0.11190137467738097,1.1950928691957488,501
230.0,0.249500998003992,0.21978298035913676,1.1352152818944146,501
290.0,0.36726546906187624,0.3452489612124984,1.0637699466844357,501
350.0,0.48502994011976047,0.4737947319287584,1.0237132400043052,501
410.0,0.6027944111776448,0.5933772400285552,1.0158704623531505,501
470.0,0.7065868263473054,0.6922439640497153,1.0207193750216073,501
530.0,0.7684630738522954,0.7500340832128278,1.0245708709136598,501
590.0,0.7904191616766467,0.778872947593857,1.014824258716982,501
650.0,0.8063872255489022,0.7978296571543629,1.0107260595263676,501
