og_coord,starfish_coord,dist
"(1255.0, 190.0)","(1238.0, 244.0)",56.613
"(3188.0, 1830.0)","(3244.0, 1839.0)",56.719
"(2230.0, 1851.0)","(2287.0, 1851.0)",57.0
"(3109.0, 3499.0)","(3074.0, 3544.0)",57.009
"(1099.0, 133.0)","(1152.0, 112.0)",57.009
"(2167.0, 2272.0)","(2222.0, 2289.0)",57.567
"(2017.0, 3660.0)","(2068.0, 3687.0)",57.706
"(784.0, 2385.0)","(795.0, 2442.0)",58.052
"(2388.0, 3121.0)","(2446.0, 3115.0)",58.31
"(2016.0, 3226.0)","(1996.0, 3281.0)",58.523
"(3450.0, 2494.0)","(3464.0, 2551.0)",58.694
"(3236.0, 2006.0)","(3255.0, 1950.0)",59.135
"(1782.0, 3580.0)","(1812.0, 3631.0)",59.169
"(1913.0, 1725.0)","(1963.0, 1693.0)",59.363
"(1688.0, 1660.0)","(1727.0, 1615.0)",59.548
"(1622.0, 572.0)","(1564.0, 588.0)",60.166
"(2995.0, 3496.0)","(3022.0, 3442.0)",60.374
"(1718.0, 3031.0)","(1663.0, 3056.0)",60.415
"(2617.0, 2183.0)","(2558.0, 2169.0)",60.638
"(774.0, 707.0)","(792.0, 649.0)",60.729
"(1986.0, 3221.0)","(1996.0, 3281.0)",60.828
"(1922.0, 1754.0)","(1978.0, 1729.0)",61.327
"(3508.0, 2508.0)","(3464.0, 2551.0)",61.522
"(2060.0, 2820.0)","(2119.0, 2802.0)",61.685
"(1440.0, 872.0)","(1487.0, 832.0)",61.717
"(2519.0, 1933.0)","(2549.0, 1987.0)",61.774
"(1596.0, 535.0)","(1564.0, 588.0)",61.911
"(1709.0, 1700.0)","(1768.0, 1681.0)",61.984
"(1251.0, 1483.0)","(1276.0, 1540.0)",62.241
"(1631.0, 262.0)","(1685.0, 231.0)",62.266
"(1832.0, 3572.0)","(1812.0, 3631.0)",62.298
"(2657.0, 3055.0)","(2608.0, 3016.0)",62.626
"(2151.0, 2740.0)","(2133.0, 2800.0)",62.642
"(3544.0, 2273.0)","(3509.0, 2325.0)",62.682
"(1043.0, 263.0)","(1010.0, 317.0)",63.285
"(1780.0, 2498.0)","(1819.0, 2548.0)",63.411
"(2231.0, 1881.0)","(2287.0, 1851.0)",63.53
"(2971.0, 3480.0)","(3022.0, 3442.0)",63.6
"(2597.0, 2029.0)","(2549.0, 1987.0)",63.781
"(786.0, 1450.0)","(797.0, 1513.0)",63.953
"(2864.0, 3121.0)","(2926.0, 3104.0)",64.288
"(407.0, 1671.0)","(362.0, 1717.0)",64.351
"(3290.0, 2533.0)","(3254.0, 2588.0)",65.734
"(1336.0, 519.0)","(1300.0, 574.0)",65.734
"(2383.0, 2265.0)","(2336.0, 2219.0)",65.765
"(2416.0, 2168.0)","(2479.0, 2187.0)",65.803
"(1444.0, 1342.0)","(1493.0, 1386.0)",65.856
"(3117.0, 2379.0)","(3069.0, 2333.0)",66.483
"(1870.0, 2462.0)","(1879.0, 2528.0)",66.611
"(1995.0, 2442.0)","(1952.0, 2391.0)",66.708
"(2784.0, 124.0)","(2721.0, 146.0)",66.731
"(2964.0, 1924.0)","(3025.0, 1896.0)",67.119
"(1548.0, 804.0)","(1487.0, 832.0)",67.119
"(3019.0, 519.0)","(3056.0, 575.0)",67.119
"(1316.0, 1594.0)","(1276.0, 1540.0)",67.201
"(1103.0, 158.0)","(1152.0, 112.0)",67.209
"(1751.0, 469.0)","(1687.0, 490.0)",67.357
"(2234.0, 2811.0)","(2174.0, 2842.0)",67.535
"(2829.0, 810.0)","(2819.0, 877.0)",67.742
"(1641.0, 542.0)","(1708.0, 532.0)",67.742
"(3353.0, 2359.0)","(3402.0, 2406.0)",67.897
"(2411.0, 2188.0)","(2479.0, 2187.0)",68.007
"(2293.0, 2854.0)","(2270.0, 2918.0)",68.007
"(1813.0, 462.0)","(1869.0, 423.0)",68.242
"(2041.0, 3151.0)","(1999.0, 3097.0)",68.411
"(974.0, 2692.0)","(922.0, 2647.0)",68.768
"(677.0, 354.0)","(611.0, 334.0)",68.964
"(3053.0, 3160.0)","(3120.0, 3178.0)",69.376
"(287.0, 1834.0)","(351.0, 1862.0)",69.857
"(3303.0, 2729.0)","(3243.0, 2692.0)",70.491
"(2261.0, 3736.0)","(2284.0, 3669.0)",70.838
"(3480.0, 1863.0)","(3525.0, 1808.0)",71.063
"(3133.0, 2364.0)","(3069.0, 2333.0)",71.113
"(2264.0, 2847.0)","(2270.0, 2918.0)",71.253
"(1814.0, 2182.0)","(1828.0, 2112.0)",71.386
"(3191.0, 1887.0)","(3244.0, 1839.0)",71.505
"(2237.0, 1242.0)","(2198.0, 1302.0)",71.561
"(3000.0, 154.0)","(3004.0, 226.0)",72.111
"(3171.0, 3398.0)","(3149.0, 3329.0)",72.422
"(1546.0, 2120.0)","(1584.0, 2182.0)",72.719
"(1748.0, 450.0)","(1687.0, 490.0)",72.945
"(489.0, 987.0)","(557.0, 1015.0)",73.539
"(2385.0, 2164.0)","(2336.0, 2219.0)",73.661
"(1741.0, 170.0)","(1761.0, 99.0)",73.763
"(2965.0, 1939.0)","(3025.0, 1896.0)",73.817
"(3381.0, 2335.0)","(3402.0, 2406.0)",74.041
"(2591.0, 1926.0)","(2549.0, 1987.0)",74.061
"(1629.0, 795.0)","(1681.0, 742.0)",74.25
"(1836.0, 3154.0)","(1762.0, 3165.0)",74.813
"(1078.0, 128.0)","(1152.0, 112.0)",75.71
"(1563.0, 826.0)","(1487.0, 832.0)",76.236
"(2663.0, 1557.0)","(2696.0, 1626.0)",76.485
"(2185.0, 3091.0)","(2114.0, 3121.0)",77.078
"(1875.0, 346.0)","(1869.0, 423.0)",77.233
"(3346.0, 1426.0)","(3423.0, 1412.0)",78.262
"(494.0, 2943.0)","(479.0, 3020.0)",78.447
"(3307.0, 2530.0)","(3254.0, 2588.0)",78.568
"(3144.0, 3408.0)","(3149.0, 3329.0)",79.158
"(1905.0, 1639.0)","(1963.0, 1693.0)",79.246
"(739.0, 708.0)","(792.0, 649.0)",79.31
"(676.0, 380.0)","(611.0, 334.0)",79.63
"(130.0, 452.0)","(160.0, 378.0)",79.85
"(2284.0, 3530.0)","(2330.0, 3596.0)",80.449
"(3335.0, 1108.0)","(3415.0, 1119.0)",80.753
"(215.0, 2583.0)","(178.0, 2511.0)",80.951
"(2057.0, 3190.0)","(2128.0, 3230.0)",81.492
"(3385.0, 2184.0)","(3394.0, 2103.0)",81.498
"(855.0, 1455.0)","(797.0, 1513.0)",82.024
"(1817.0, 39.0)","(1761.0, 99.0)",82.073
"(3321.0, 2264.0)","(3245.0, 2296.0)",82.462
"(2181.0, 3723.0)","(2100.0, 3739.0)",82.565
"(3090.0, 3387.0)","(3149.0, 3329.0)",82.735
"(1790.0, 3551.0)","(1812.0, 3631.0)",82.97
"(1740.0, 426.0)","(1687.0, 490.0)",83.096
"(2016.0, 2444.0)","(1952.0, 2391.0)",83.096
"(2971.0, 3508.0)","(3022.0, 3442.0)",83.409
"(1603.0, 1447.0)","(1576.0, 1526.0)",83.487
"(2361.0, 3518.0)","(2330.0, 3596.0)",83.934
"(536.0, 1759.0)","(617.0, 1782.0)",84.202
"(2655.0, 1700.0)","(2696.0, 1626.0)",84.599
"(3089.0, 3717.0)","(3086.0, 3632.0)",85.053
"(2265.0, 3541.0)","(2330.0, 3596.0)",85.147
"(1632.0, 1374.0)","(1697.0, 1429.0)",85.147
"(2169.0, 2677.0)","(2136.0, 2598.0)",85.615
"(1682.0, 1688.0)","(1727.0, 1615.0)",85.755
"(1418.0, 1428.0)","(1493.0, 1386.0)",85.959
"(2944.0, 1925.0)","(3025.0, 1896.0)",86.035
"(1359.0, 637.0)","(1300.0, 574.0)",86.313
"(1653.0, 1344.0)","(1645.0, 1258.0)",86.371
"(2200.0, 3109.0)","(2114.0, 3121.0)",86.833
"(508.0, 42.0)","(591.0, 16.0)",86.977
"(1496.0, 1167.0)","(1583.0, 1165.0)",87.023
"(1813.0, 2198.0)","(1828.0, 2112.0)",87.298
"(1566.0, 793.0)","(1487.0, 832.0)",88.102
"(128.0, 98.0)","(134.0, 10.0)",88.204
"(2205.0, 1390.0)","(2198.0, 1302.0)",88.278
"(3332.0, 2166.0)","(3394.0, 2103.0)",88.391
"(1734.0, 2575.0)","(1819.0, 2548.0)",89.185
"(293.0, 1774.0)","(362.0, 1717.0)",89.499
"(1002.0, 1388.0)","(1089.0, 1367.0)",89.499
"(2484.0, 1130.0)","(2513.0, 1045.0)",89.811
"(1607.0, 1431.0)","(1697.0, 1429.0)",90.022
"(2469.0, 456.0)","(2379.0, 452.0)",90.089
"(3278.0, 2501.0)","(3254.0, 2588.0)",90.25
"(2678.0, 3073.0)","(2608.0, 3016.0)",90.272
"(1625.0, 823.0)","(1711.0, 851.0)",90.443
"(3559.0, 136.0)","(3650.0, 138.0)",91.022
"(2190.0, 417.0)","(2273.0, 379.0)",91.285
"(696.0, 369.0)","(611.0, 334.0)",91.924
"(2990.0, 913.0)","(2899.0, 899.0)",92.071
"(2985.0, 3332.0)","(2897.0, 3302.0)",92.973
"(2471.0, 3205.0)","(2446.0, 3115.0)",93.408
"(2567.0, 557.0)","(2641.0, 616.0)",94.641
"(1578.0, 1428.0)","(1493.0, 1386.0)",94.81
"(1833.0, 2289.0)","(1909.0, 2346.0)",95.0
"(836.0, 973.0)","(931.0, 973.0)",95.0
"(679.0, 453.0)","(585.0, 439.0)",95.037
"(2174.0, 1394.0)","(2198.0, 1302.0)",95.079
"(1038.0, 226.0)","(1010.0, 317.0)",95.21
"(473.0, 1061.0)","(557.0, 1015.0)",95.771
"(139.0, 567.0)","(111.0, 659.0)",96.167
"(1426.0, 1317.0)","(1493.0, 1386.0)",96.177
"(3577.0, 1976.0)","(3671.0, 1955.0)",96.317
"(3514.0, 2437.0)","(3597.0, 2388.0)",96.385
"(1421.0, 1273.0)","(1383.0, 1184.0)",96.773
"(646.0, 1053.0)","(557.0, 1015.0)",96.773
"(585.0, 536.0)","(585.0, 439.0)",97.0
"(3482.0, 1895.0)","(3525.0, 1808.0)",97.046
"(637.0, 1070.0)","(557.0, 1015.0)",97.082
"(763.0, 909.0)","(664.0, 914.0)",99.126
"(1843.0, 2435.0)","(1879.0, 2528.0)",99.725
"(1588.0, 779.0)","(1681.0, 742.0)",100.09
"(1055.0, 87.0)","(1152.0, 112.0)",100.17
"(1480.0, 168.0)","(1385.0, 201.0)",100.568
"(2510.0, 3708.0)","(2411.0, 3690.0)",100.623
"(2043.0, 3005.0)","(1999.0, 3097.0)",101.98
"(1607.0, 906.0)","(1505.0, 912.0)",102.176
"(1270.0, 2096.0)","(1179.0, 2048.0)",102.883
"(2774.0, 2164.0)","(2877.0, 2155.0)",103.392
"(2985.0, 67.0)","(3083.0, 100.0)",103.407
"(1409.0, 1285.0)","(1383.0, 1184.0)",104.293
"(770.0, 887.0)","(669.0, 861.0)",104.293
"(1417.0, 3320.0)","(1429.0, 3424.0)",104.69
"(2967.0, 1984.0)","(3025.0, 1896.0)",105.394
"(265.0, 1801.0)","(351.0, 1862.0)",105.437
"(3084.0, 681.0)","(3060.0, 578.0)",105.759
"(1613.0, 1364.0)","(1697.0, 1429.0)",106.212
"(493.0, 1100.0)","(557.0, 1015.0)",106.4
"(3004.0, 3314.0)","(2897.0, 3302.0)",107.671
"(1253.0, 477.0)","(1300.0, 574.0)",107.787
"(1778.0, 2448.0)","(1819.0, 2548.0)",108.079
"(1883.0, 3356.0)","(1987.0, 3324.0)",108.812
"(2613.0, 2334.0)","(2507.0, 2359.0)",108.908
"(2916.0, 1898.0)","(3025.0, 1896.0)",109.018
"(1269.0, 450.0)","(1304.0, 345.0)",110.68
"(219.0, 634.0)","(111.0, 659.0)",110.856
"(2964.0, 1048.0)","(2895.0, 1135.0)",111.041
"(2203.0, 1413.0)","(2198.0, 1302.0)",111.113
"(2521.0, 3614.0)","(2513.0, 3503.0)",111.288
"(1237.0, 445.0)","(1252.0, 334.0)",112.009
"(2077.0, 2374.0)","(1965.0, 2359.0)",113.0
"(1903.0, 3698.0)","(1812.0, 3631.0)",113.004
"(959.0, 2540.0)","(922.0, 2647.0)",113.217
"(3182.0, 3509.0)","(3074.0, 3544.0)",113.53
"(2396.0, 3469.0)","(2507.0, 3493.0)",113.565
"(493.0, 140.0)","(574.0, 220.0)",113.846
"(3034.0, 3318.0)","(3149.0, 3329.0)",115.525
"(2658.0, 1740.0)","(2559.0, 1801.0)",116.284
"(701.0, 450.0)","(585.0, 439.0)",116.52
"(2811.0, 3381.0)","(2897.0, 3302.0)",116.778
"(3035.0, 3303.0)","(3149.0, 3329.0)",116.927
"(2893.0, 3527.0)","(2806.0, 3606.0)",117.516
"(2912.0, 3661.0)","(2806.0, 3606.0)",119.419
"(197.0, 1638.0)","(129.0, 1539.0)",120.104
"(670.0, 1056.0)","(557.0, 1015.0)",120.208
"(629.0, 1112.0)","(557.0, 1015.0)",120.801
"(2874.0, 3505.0)","(2806.0, 3606.0)",121.758
"(1371.0, 80.0)","(1385.0, 201.0)",121.807
"(173.0, 554.0)","(111.0, 659.0)",121.939
"(1574.0, 3526.0)","(1637.0, 3631.0)",122.45
"(2656.0, 1926.0)","(2549.0, 1987.0)",123.167
"(151.0, 501.0)","(160.0, 378.0)",123.329
"(2531.0, 3719.0)","(2411.0, 3690.0)",123.454
"(659.0, 1085.0)","(557.0, 1015.0)",123.709
"(3367.0, 1859.0)","(3244.0, 1839.0)",124.615
"(3407.0, 2253.0)","(3509.0, 2325.0)",124.852
"(825.0, 907.0)","(931.0, 973.0)",124.868
"(2251.0, 2647.0)","(2136.0, 2598.0)",125.004
"(1404.0, 986.0)","(1505.0, 912.0)",125.208
"(104.0, 490.0)","(160.0, 378.0)",125.22
"(2738.0, 1919.0)","(2786.0, 2035.0)",125.539
"(806.0, 524.0)","(792.0, 649.0)",125.782
"(3200.0, 3482.0)","(3325.0, 3464.0)",126.289
"(1440.0, 3298.0)","(1429.0, 3424.0)",126.479
"(1542.0, 3135.0)","(1422.0, 3095.0)",126.491
"(3523.0, 134.0)","(3650.0, 138.0)",127.063
"(2891.0, 1963.0)","(2786.0, 2035.0)",127.315
"(2909.0, 3529.0)","(2806.0, 3606.0)",128.6
"(703.0, 491.0)","(585.0, 439.0)",128.95
"(3400.0, 1843.0)","(3525.0, 1808.0)",129.808
"(1621.0, 1039.0)","(1583.0, 1165.0)",131.605
"(3412.0, 2234.0)","(3394.0, 2103.0)",132.231
"(713.0, 474.0)","(585.0, 439.0)",132.699
"(1865.0, 2725.0)","(1969.0, 2808.0)",133.06
"(1402.0, 1583.0)","(1276.0, 1540.0)",133.135
"(2664.0, 1892.0)","(2560.0, 1808.0)",133.686
"(1764.0, 339.0)","(1685.0, 231.0)",133.81
"(96.0, 1760.0)","(60.0, 1890.0)",134.893
"(1518.0, 176.0)","(1385.0, 201.0)",135.329
"(2265.0, 2659.0)","(2400.0, 2675.0)",135.945
"(1296.0, 2119.0)","(1179.0, 2048.0)",136.858
"(2758.0, 1855.0)","(2813.0, 1727.0)",139.316
"(117.0, 1398.0)","(129.0, 1539.0)",141.51
"(144.0, 521.0)","(111.0, 659.0)",141.891
"(3269.0, 3596.0)","(3325.0, 3464.0)",143.388
"(2647.0, 2328.0)","(2507.0, 2359.0)",143.391
"(789.0, 994.0)","(931.0, 973.0)",143.544
"(3428.0, 3674.0)","(3565.0, 3630.0)",143.892
"(2703.0, 1832.0)","(2560.0, 1808.0)",145.0
"(2368.0, 3451.0)","(2507.0, 3493.0)",145.207
"(3252.0, 1207.0)","(3187.0, 1337.0)",145.344
"(3517.0, 3432.0)","(3625.0, 3334.0)",145.836
"(1079.0, 520.0)","(1040.0, 379.0)",146.294
"(1830.0, 2762.0)","(1969.0, 2808.0)",146.414
"(3098.0, 2477.0)","(3069.0, 2333.0)",146.891
"(1574.0, 3173.0)","(1663.0, 3056.0)",147.003
"(2912.0, 28.0)","(2766.0, 46.0)",147.105
"(1005.0, 119.0)","(1152.0, 112.0)",147.167
"(2246.0, 2696.0)","(2136.0, 2598.0)",147.323
"(2656.0, 2362.0)","(2507.0, 2359.0)",149.03
"(991.0, 169.0)","(1010.0, 317.0)",149.215
"(3105.0, 2570.0)","(3254.0, 2588.0)",150.083
"(2209.0, 1452.0)","(2198.0, 1302.0)",150.403
"(646.0, 1530.0)","(797.0, 1513.0)",151.954
"(1306.0, 2133.0)","(1179.0, 2048.0)",152.82
"(1369.0, 987.0)","(1505.0, 912.0)",155.309
"(3570.0, 587.0)","(3716.0, 532.0)",156.016
"(2696.0, 1890.0)","(2560.0, 1808.0)",158.808
"(2866.0, 720.0)","(2819.0, 877.0)",163.884
"(448.0, 2859.0)","(479.0, 3020.0)",163.957
"(2050.0, 1373.0)","(2198.0, 1302.0)",164.149
"(1126.0, 1729.0)","(1023.0, 1599.0)",165.858
"(2571.0, 3737.0)","(2411.0, 3690.0)",166.76
"(3250.0, 105.0)","(3083.0, 100.0)",167.075
"(2536.0, 823.0)","(2698.0, 769.0)",170.763
"(1223.0, 1015.0)","(1200.0, 1186.0)",172.54
"(3350.0, 3635.0)","(3325.0, 3464.0)",172.818
"(383.0, 2874.0)","(479.0, 3020.0)",174.734
"(1342.0, 2122.0)","(1179.0, 2048.0)",179.011
"(1241.0, 1003.0)","(1200.0, 1186.0)",187.537
"(3190.0, 985.0)","(3082.0, 1139.0)",188.096
"(3343.0, 3653.0)","(3325.0, 3464.0)",189.855
"(3252.0, 356.0)","(3125.0, 498.0)",190.507
"(1283.0, 985.0)","(1393.0, 1156.0)",203.325
"(3277.0, 360.0)","(3125.0, 498.0)",205.3
"(3330.0, 3671.0)","(3325.0, 3464.0)",207.06
"(1299.0, 954.0)","(1505.0, 912.0)",210.238
"(1258.0, 978.0)","(1200.0, 1186.0)",215.935
"(946.0, 32.0)","(1152.0, 112.0)",220.989
"(3322.0, 3686.0)","(3325.0, 3464.0)",222.02
"(737.0, 1198.0)","(888.0, 1361.0)",222.194
"(3350.0, 3693.0)","(3565.0, 3630.0)",224.04
"(753.0, 1139.0)","(557.0, 1015.0)",231.931
"(927.0, 27.0)","(702.0, 102.0)",237.171
"(3328.0, 110.0)","(3083.0, 100.0)",245.204
