og_coord,closest_coord,dist
"(2148782.4, 1991073.6)","(566218813.54752, 533488197.30048)",7332285.8382
"(2141685.504, 2017884.096)","(568095090.912, 526400038.368)",7332285.8382
"(4604308.416, 4689471.168)","(1214368405.344, 1246682071.0656)",7473191.1249
"(4593268.8, 4715493.12)","(1217287059.02208, 1239802387.39584)",7473191.1249
"(3453822.72, 3546082.368)","(920626760.17152, 937096305.9264)",7516682.42804
"(4582229.184, 4407960.96)","(1203944642.208, 1166002144.39296)",7531123.65678
"(2747287.296, 3210951.168)","(734041400.03712, 845158715.06688)",8577939.9681
"(2272583.808, 1787629.248)","(593946023.48928, 478242252.67968)",8888970.61224
"(2246561.856, 1808919.936)","(600825707.15904, 472613420.58624)",8888970.61224
"(4534128.0, 4753343.232)","(1189768324.34304, 1258148210.5152)",9082442.04558
"(5504037.12, 5885692.416)","(1464538720.608, 1555016984.62848)",9439118.95424
"(5539521.6, 5881749.696)","(1455157333.7856, 1556059360.94208)",9439118.95424
"(4630330.368, 4740726.528)","(1231463376.88704, 1246682071.0656)",9886652.16494
"(4657929.408, 4715493.12)","(1224166742.69184, 1253353279.47264)",9886652.16494
"(3433320.576, 3110017.536)","(904365689.67936, 812845049.34528)",9956740.09608
"(4398498.432, 5131844.352)","(1172256402.27456, 1351962078.7392)",10535738.37682
"(4433982.912, 5113707.84)","(1162875015.45216, 1356757009.78176)",10535738.37682
"(4187168.64, 4750977.6)","(1116385031.8656, 1263151616.82048)",11758078.68518
"(4222653.12, 4777788.096)","(1107003645.0432, 1256063457.888)",11758078.68518
"(2438966.592, 2123548.992)","(631680046.0416, 559130654.61504)",13332640.83482
"(2389288.32, 2114875.008)","(644813987.59296, 561423882.50496)",13332640.83482
"(3450668.544, 2973599.424)","(907075868.09472, 807633167.77728)",22096411.1255
"(6426633.6, 6466060.8)","(1699281866.43072, 1734305710.56768)",24809432.15462
"(6427422.144, 6559897.536)","(1699073391.168, 1709497154.304)",24809432.15462
"(5962969.728, 5374715.904)","(1578157738.7904, 1449945452.2176)",29026016.08438
"(7007001.984, 6251576.832)","(1828328054.0544, 1669886854.3872)",29615230.00832
"(6915530.88, 6316237.44)","(1852511184.52992, 1652791882.84416)",29615230.00832
"(3347369.28, 3189660.48)","(907701293.88288, 822226436.16768)",30979452.2231
"(2490221.952, 2767000.896)","(668788642.80576, 699226031.16288)",33953318.49162
"(2529649.152, 2644776.576)","(658364879.66976, 731539696.88448)",33953318.49162
"(3624148.224, 3628090.944)","(920209809.64608, 941265811.1808)",41965195.23486
"(2406636.288, 1900391.04)","(600825707.15904, 472613420.58624)",46312018.3046
"(3718773.504, 4243943.808)","(1034662728.87936, 1138066459.18848)",53937510.28734
"(3913543.872, 4304661.696)","(983169338.98752, 1122013863.95904)",53937510.28734
"(7189155.648, 6504699.456)","(1852511184.52992, 1652791882.84416)",82447156.27604
"(4258137.6, 4001072.256)","(1016942331.54816, 1020694886.27712)",114977084.30888
"(5453570.304, 5049047.232)","(1538130488.34816, 1403038518.1056)",118000129.48748
"(3482998.848, 4631118.912)","(983169338.98752, 1122013863.95904)",119847349.90368
"(4998580.416, 5174425.728)","(1441814916.97152, 1334867107.19616)",124773794.39782
"(2382191.424, 1294789.248)","(600825707.15904, 472613420.58624)",133480509.63384
