radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.16049382716049382,0.2547897875793029,0.6299068290189629,81
160.0,0.4691358024691358,0.4900628251880771,0.9572972654865018,81
220.0,0.5925925925925926,0.6854202975472635,0.8645681995604019,81
280.0,0.7407407407407407,0.8203398310530158,0.9029681513695379,81
340.0,0.9382716049382716,0.9068683623720764,1.0346282259577944,81
400.0,0.9876543209876543,0.9568502644673931,1.0321931838911154,81
460.0,1.0,0.9850743480741782,1.0151518024553188,81
520.0,1.0,0.9975120223772013,1.002494183094525,81
580.0,1.0,0.999990868029747,1.0000091320536466,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
