og_coord,starfish_coord,dist
"(448.0, 2859.0)","(467.0, 2957.0)",99.825
"(3482.0, 1895.0)","(3533.0, 1809.0)",99.985
"(219.0, 634.0)","(304.0, 581.0)",100.17
"(130.0, 452.0)","(183.0, 537.0)",100.17
"(2043.0, 3005.0)","(2068.0, 2908.0)",100.17
"(1126.0, 1729.0)","(1026.0, 1735.0)",100.18
"(3381.0, 2335.0)","(3432.0, 2248.0)",100.846
"(287.0, 1834.0)","(190.0, 1806.0)",100.96
"(1306.0, 565.0)","(1260.0, 475.0)",101.074
"(2510.0, 3708.0)","(2584.0, 3777.0)",101.178
"(3216.0, 1979.0)","(3117.0, 1958.0)",101.203
"(1079.0, 520.0)","(978.0, 507.0)",101.833
"(3117.0, 2379.0)","(3167.0, 2468.0)",102.083
"(1865.0, 2725.0)","(1944.0, 2790.0)",102.303
"(2866.0, 720.0)","(2965.0, 694.0)",102.357
"(2231.0, 1881.0)","(2333.0, 1891.0)",102.489
"(3191.0, 1887.0)","(3117.0, 1958.0)",102.552
"(2205.0, 1390.0)","(2117.0, 1337.0)",102.728
"(3322.0, 3686.0)","(3220.0, 3699.0)",102.825
"(1409.0, 1285.0)","(1509.0, 1310.0)",103.078
"(1574.0, 3173.0)","(1472.0, 3189.0)",103.247
"(1922.0, 1754.0)","(1981.0, 1669.0)",103.47
"(679.0, 453.0)","(745.0, 533.0)",103.711
"(1807.0, 3182.0)","(1720.0, 3125.0)",104.01
"(2617.0, 2183.0)","(2534.0, 2120.0)",104.202
"(96.0, 1760.0)","(190.0, 1806.0)",104.652
"(2985.0, 67.0)","(3080.0, 23.0)",104.695
"(3353.0, 2359.0)","(3421.0, 2439.0)",104.995
"(3335.0, 1108.0)","(3306.0, 1209.0)",105.081
"(800.0, 656.0)","(895.0, 609.0)",105.991
"(3171.0, 3398.0)","(3174.0, 3504.0)",106.042
"(3517.0, 3432.0)","(3544.0, 3535.0)",106.48
"(1596.0, 535.0)","(1568.0, 638.0)",106.738
"(2246.0, 2696.0)","(2181.0, 2611.0)",107.005
"(809.0, 673.0)","(895.0, 609.0)",107.201
"(293.0, 1774.0)","(190.0, 1806.0)",107.856
"(3269.0, 3596.0)","(3240.0, 3492.0)",107.968
"(2569.0, 2017.0)","(2671.0, 2054.0)",108.503
"(1038.0, 226.0)","(950.0, 162.0)",108.812
"(2834.0, 3650.0)","(2730.0, 3682.0)",108.812
"(3133.0, 2364.0)","(3167.0, 2468.0)",109.417
"(2230.0, 1851.0)","(2333.0, 1891.0)",110.494
"(1632.0, 1374.0)","(1522.0, 1391.0)",111.306
"(3321.0, 2264.0)","(3432.0, 2248.0)",112.147
"(646.0, 1530.0)","(542.0, 1572.0)",112.161
"(3089.0, 3717.0)","(3196.0, 3751.0)",112.272
"(3330.0, 3671.0)","(3220.0, 3699.0)",113.508
"(1440.0, 3298.0)","(1472.0, 3189.0)",113.6
"(1629.0, 795.0)","(1742.0, 808.0)",113.745
"(2293.0, 2854.0)","(2355.0, 2950.0)",114.28
"(2203.0, 1413.0)","(2117.0, 1337.0)",114.769
"(666.0, 338.0)","(584.0, 257.0)",115.261
"(1641.0, 1198.0)","(1538.0, 1251.0)",115.836
"(473.0, 1061.0)","(505.0, 949.0)",116.482
"(3144.0, 3314.0)","(3061.0, 3396.0)",116.675
"(1830.0, 2762.0)","(1944.0, 2790.0)",117.388
"(2912.0, 3661.0)","(2953.0, 3551.0)",117.393
"(1251.0, 1483.0)","(1178.0, 1391.0)",117.444
"(1625.0, 823.0)","(1742.0, 808.0)",117.958
"(383.0, 2874.0)","(467.0, 2957.0)",118.089
"(1652.0, 1219.0)","(1538.0, 1251.0)",118.406
"(1617.0, 1550.0)","(1501.0, 1522.0)",119.331
"(3105.0, 2570.0)","(3167.0, 2468.0)",119.365
"(1836.0, 3154.0)","(1720.0, 3125.0)",119.57
"(2167.0, 2272.0)","(2048.0, 2287.0)",119.942
"(1331.0, 573.0)","(1260.0, 475.0)",121.017
"(3481.0, 2553.0)","(3476.0, 2432.0)",121.103
"(1707.0, 179.0)","(1683.0, 298.0)",121.396
"(1002.0, 1388.0)","(990.0, 1510.0)",122.589
"(2613.0, 2334.0)","(2492.0, 2355.0)",122.809
"(2209.0, 1452.0)","(2123.0, 1540.0)",123.045
"(2254.0, 2879.0)","(2355.0, 2950.0)",123.458
"(2521.0, 3614.0)","(2645.0, 3621.0)",124.197
"(781.0, 659.0)","(895.0, 609.0)",124.483
"(2703.0, 1832.0)","(2672.0, 1710.0)",125.877
"(687.0, 184.0)","(584.0, 257.0)",126.246
"(2396.0, 3469.0)","(2521.0, 3489.0)",126.59
"(3428.0, 3674.0)","(3455.0, 3550.0)",126.905
"(1607.0, 906.0)","(1604.0, 1033.0)",127.035
"(2967.0, 1984.0)","(2994.0, 2109.0)",127.883
"(3019.0, 519.0)","(2955.0, 408.0)",128.129
"(739.0, 708.0)","(672.0, 818.0)",128.798
"(2656.0, 1926.0)","(2671.0, 2054.0)",128.876
"(1055.0, 87.0)","(950.0, 162.0)",129.035
"(374.0, 87.0)","(248.0, 115.0)",129.074
"(2300.0, 2195.0)","(2421.0, 2242.0)",129.808
"(3350.0, 3693.0)","(3220.0, 3699.0)",130.138
"(3447.0, 2567.0)","(3421.0, 2439.0)",130.614
"(2864.0, 3121.0)","(2755.0, 3193.0)",130.633
"(2549.0, 1990.0)","(2534.0, 2120.0)",130.863
"(3343.0, 3653.0)","(3220.0, 3699.0)",131.32
"(2242.0, 2319.0)","(2328.0, 2419.0)",131.894
"(1324.0, 595.0)","(1432.0, 671.0)",132.061
"(1078.0, 128.0)","(950.0, 162.0)",132.439
"(1709.0, 1700.0)","(1764.0, 1821.0)",132.914
"(2190.0, 417.0)","(2316.0, 460.0)",133.135
"(677.0, 354.0)","(584.0, 257.0)",134.38
"(3350.0, 3635.0)","(3455.0, 3550.0)",135.093
"(2264.0, 2847.0)","(2355.0, 2950.0)",137.441
"(1653.0, 1344.0)","(1522.0, 1391.0)",139.176
"(759.0, 673.0)","(745.0, 533.0)",140.698
"(774.0, 707.0)","(899.0, 774.0)",141.824
"(1417.0, 3320.0)","(1472.0, 3189.0)",142.077
"(1588.0, 779.0)","(1568.0, 638.0)",142.411
"(3011.0, 541.0)","(2955.0, 408.0)",144.309
"(1814.0, 2182.0)","(1685.0, 2117.0)",144.451
"(855.0, 1455.0)","(990.0, 1510.0)",145.774
"(3188.0, 1830.0)","(3117.0, 1958.0)",146.373
"(2647.0, 2328.0)","(2773.0, 2253.0)",146.632
"(3222.0, 1851.0)","(3117.0, 1958.0)",149.913
"(1099.0, 133.0)","(1236.0, 72.0)",149.967
"(677.0, 2386.0)","(710.0, 2533.0)",150.659
"(2738.0, 1919.0)","(2671.0, 2054.0)",150.712
"(3570.0, 587.0)","(3446.0, 501.0)",150.904
"(2591.0, 1926.0)","(2671.0, 2054.0)",150.944
"(1813.0, 2198.0)","(1685.0, 2117.0)",151.476
"(1103.0, 158.0)","(950.0, 162.0)",153.052
"(2965.0, 1939.0)","(3117.0, 1958.0)",153.183
"(3000.0, 154.0)","(3080.0, 23.0)",153.496
"(676.0, 380.0)","(584.0, 257.0)",153.6
"(1566.0, 793.0)","(1568.0, 638.0)",155.013
"(2895.0, 3126.0)","(2755.0, 3193.0)",155.206
"(1682.0, 1688.0)","(1764.0, 1821.0)",156.247
"(2964.0, 1924.0)","(3117.0, 1958.0)",156.732
"(2234.0, 2811.0)","(2092.0, 2744.0)",157.013
"(2368.0, 3451.0)","(2521.0, 3489.0)",157.648
"(696.0, 369.0)","(584.0, 257.0)",158.392
"(2656.0, 2362.0)","(2773.0, 2253.0)",159.906
"(2664.0, 1892.0)","(2671.0, 2054.0)",162.151
"(2221.0, 2853.0)","(2068.0, 2908.0)",162.585
"(2361.0, 3518.0)","(2521.0, 3489.0)",162.607
"(713.0, 111.0)","(874.0, 77.0)",164.551
"(2696.0, 1890.0)","(2671.0, 2054.0)",165.895
"(2557.0, 1932.0)","(2671.0, 2054.0)",166.973
"(1548.0, 804.0)","(1568.0, 638.0)",167.2
"(2912.0, 28.0)","(3080.0, 23.0)",168.074
"(197.0, 1638.0)","(190.0, 1806.0)",168.146
"(2758.0, 1855.0)","(2672.0, 1710.0)",168.585
"(3053.0, 3160.0)","(2991.0, 3320.0)",171.593
"(2017.0, 3660.0)","(1848.0, 3697.0)",173.003
"(2944.0, 1925.0)","(3117.0, 1958.0)",176.119
"(1688.0, 1660.0)","(1764.0, 1821.0)",178.037
"(2891.0, 1963.0)","(2994.0, 2109.0)",178.676
"(1833.0, 2289.0)","(1882.0, 2462.0)",179.805
"(1563.0, 826.0)","(1742.0, 808.0)",179.903
"(2471.0, 3205.0)","(2376.0, 3047.0)",184.361
"(2028.0, 3648.0)","(1848.0, 3697.0)",186.55
"(2519.0, 1933.0)","(2534.0, 2120.0)",187.601
"(508.0, 42.0)","(489.0, 233.0)",191.943
"(3096.0, 3150.0)","(2991.0, 3320.0)",199.812
"(3079.0, 3139.0)","(2991.0, 3320.0)",201.259
"(2916.0, 1898.0)","(3117.0, 1958.0)",209.764
"(786.0, 1450.0)","(990.0, 1510.0)",212.641
"(2059.0, 3637.0)","(1848.0, 3697.0)",219.365
"(2310.0, 3557.0)","(2521.0, 3489.0)",221.687
"(2080.0, 3646.0)","(1848.0, 3697.0)",237.539
"(2284.0, 3530.0)","(2521.0, 3489.0)",240.52
"(2095.0, 3642.0)","(1848.0, 3697.0)",253.049
"(2265.0, 3541.0)","(2521.0, 3489.0)",261.228
"(117.0, 1398.0)","(384.0, 1583.0)",324.829
"(2261.0, 3736.0)","(2584.0, 3777.0)",325.592
"(2181.0, 3723.0)","(1848.0, 3697.0)",334.013
