radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.001996007984031936,0.0005273928721787996,0.0,501
110.0,0.03992015968063872,0.03296575204554191,1.210958561645715,501
170.0,0.11776447105788423,0.11190137467738097,1.0523952131723757,501
230.0,0.23353293413173654,0.21978298035913676,1.062561503853172,501
290.0,0.3592814371257485,0.3452489612124984,1.040644513060861,501
350.0,0.48303393213572854,0.4737947319287584,1.0195004283170448,501
410.0,0.6147704590818364,0.5933772400285552,1.036053319221094,501
470.0,0.720558882235529,0.6922439640497153,1.040903091476837,501
530.0,0.782435129740519,0.7500340832128278,1.0431994322029992,501
590.0,0.8143712574850299,0.778872947593857,1.045576508981133,501
650.0,0.8363273453093812,0.7978296571543629,1.0482530171820497,501
