og_coord,closest_coord,dist
"(1303.273, 7686.29)","(1311.274, 7641.84)",45.164
"(4625.465, 1834.006)","(4595.239, 1800.224)",45.33
"(4595.239, 1800.224)","(4625.465, 1834.006)",45.33
"(2935.476, 5410.451)","(2925.697, 5366.001)",45.513
"(3026.154, 5121.526)","(3071.493, 5125.971)",45.556
"(3001.262, 5159.753)","(3026.154, 5121.526)",45.617
"(2987.927, 4865.494)","(3030.599, 4883.274)",46.228
"(2971.925, 4909.944)","(3018.153, 4913.5)",46.365
"(2002.027, 9394.947)","(1955.799, 9390.502)",46.441
"(2116.708, 5686.041)","(2156.713, 5710.044)",46.653
"(1026.794, 9258.041)","(991.234, 9288.267)",46.67
"(1505.965, 5126.86)","(1466.849, 5101.079)",46.848
"(1926.462, 6360.792)","(1963.8, 6389.24)",46.941
"(3806.696, 4213.858)","(3809.363, 4166.741)",47.192
"(2002.027, 9346.941)","(2002.027, 9394.947)",48.006
"(1880.234, 9338.94)","(1928.24, 9330.05)",48.822
"(905.891, 9522.963)","(929.004, 9566.524)",49.313
"(2907.028, 4176.52)","(2930.142, 4132.959)",49.313
"(860.552, 9682.983)","(831.215, 9642.978)",49.609
"(831.215, 9642.978)","(860.552, 9682.983)",49.609
"(3964.049, 5533.133)","(3965.827, 5582.917)",49.816
"(4011.166, 2902.583)","(3962.271, 2913.251)",50.045
"(3962.271, 2913.251)","(4011.166, 2902.583)",50.045
"(1469.516, 5161.531)","(1505.965, 5126.86)",50.305
"(1009.014, 9873.229)","(1037.462, 9915.012)",50.548
"(1197.482, 9908.789)","(1237.487, 9876.785)",51.231
"(4653.912, 1791.334)","(4625.465, 1834.006)",51.285
"(1039.24, 9308.714)","(991.234, 9288.267)",52.179
"(1886.457, 6327.01)","(1926.462, 6360.792)",52.361
"(2012.695, 6437.246)","(1962.022, 6451.47)",52.632
"(3930.267, 3081.272)","(3973.828, 3112.387)",53.532
"(1888.235, 7089.771)","(1850.008, 7051.544)",54.061
"(1850.008, 7051.544)","(1888.235, 7089.771)",54.061
"(1906.015, 6483.473)","(1906.015, 6429.245)",54.228
"(3419.092, 5035.293)","(3469.765, 5015.735)",54.316
"(3499.991, 2915.029)","(3506.214, 2860.8)",54.585
"(4509.006, 1883.79)","(4482.336, 1931.796)",54.917
"(4482.336, 1931.796)","(4509.006, 1883.79)",54.917
"(2076.703, 5942.962)","(2032.253, 5908.291)",56.373
"(4938.392, 1786.889)","(4965.951, 1838.451)",58.465
"(2440.304, 5098.412)","(2392.298, 5063.741)",59.217
"(2894.582, 3809.363)","(2954.145, 3792.472)",61.912
"(3378.198, 4973.952)","(3435.983, 4949.949)",62.572
"(1205.483, 8677.524)","(1267.713, 8691.748)",63.835
"(1838.451, 7129.776)","(1888.235, 7089.771)",63.866
"(3820.92, 3942.713)","(3807.585, 3879.594)",64.512
"(4998.844, 2482.976)","(5038.849, 2533.649)",64.561
"(887.222, 9362.943)","(953.007, 9370.944)",66.27
"(3898.263, 3273.296)","(3916.043, 3209.288)",66.432
"(3981.829, 3764.024)","(3968.494, 3832.477)",69.74
"(3968.494, 3832.477)","(3981.829, 3764.024)",69.74
"(1320.164, 8528.172)","(1323.72, 8455.274)",72.985
"(2841.242, 5494.017)","(2882.136, 5432.676)",73.723
"(1131.696, 9348.719)","(1065.021, 9382.501)",74.745
"(3888.484, 2929.253)","(3962.271, 2913.251)",75.502
"(5073.52, 2466.085)","(5038.849, 2533.649)",75.941
"(2971.036, 5233.54)","(3001.262, 5159.753)",79.738
"(4793.485, 2432.303)","(4705.474, 2450.083)",89.789
"(1947.798, 4883.274)","(1857.12, 4878.829)",90.787
"(1857.12, 4878.829)","(1947.798, 4883.274)",90.787
"(840.994, 9448.287)","(812.546, 9538.965)",95.036
"(3625.34, 3894.707)","(3679.569, 3975.606)",97.393
"(1810.003, 6465.694)","(1906.015, 6483.473)",97.644
"(848.995, 8717.529)","(913.003, 8792.205)",98.354
"(3557.776, 3073.271)","(3462.653, 3101.719)",99.286
"(3462.653, 3101.719)","(3557.776, 3073.271)",99.286
"(3566.666, 4418.328)","(3541.774, 4515.229)",100.047
"(3541.774, 4515.229)","(3566.666, 4418.328)",100.047
"(1705.99, 6189.215)","(1794.001, 6138.542)",101.556
"(1093.469, 8655.299)","(1139.697, 8745.977)",101.782
"(3310.634, 4751.702)","(3412.869, 4767.704)",103.48
"(3412.869, 4767.704)","(3310.634, 4751.702)",103.48
"(3237.736, 2475.864)","(3324.858, 2419.857)",103.571
"(2229.611, 5054.851)","(2341.625, 5049.517)",112.141
"(1085.468, 8279.253)","(973.454, 8269.474)",112.44
"(3141.724, 5285.991)","(3090.162, 5182.867)",115.296
"(4288.534, 2004.694)","(4280.533, 2122.042)",117.62
"(981.455, 8613.516)","(1093.469, 8655.299)",119.553
"(3921.377, 3523.105)","(3836.922, 3611.116)",121.978
"(4844.158, 2207.386)","(4866.383, 2335.402)",129.931
"(2866.134, 4814.821)","(2987.927, 4865.494)",131.914
"(2285.618, 4929.502)","(2341.625, 5049.517)",132.44
"(2189.606, 4810.376)","(2154.046, 4947.282)",141.449
"(1931.796, 6934.196)","(1850.008, 7051.544)",143.038
"(3338.193, 3459.986)","(3289.298, 3606.671)",154.62
"(3355.973, 5253.987)","(3511.548, 5303.771)",163.346
"(2396.743, 5614.032)","(2244.724, 5682.485)",166.72
"(3731.131, 3127.5)","(3900.041, 3169.283)",174.001
"(2315.844, 4690.361)","(2189.606, 4810.376)",174.183
"(4284.089, 1533.524)","(4429.885, 1431.289)",178.069
"(4429.885, 1431.289)","(4284.089, 1533.524)",178.069
"(3156.837, 3325.747)","(3338.193, 3459.986)",225.633
"(2090.038, 8649.076)","(2044.699, 9152.25)",505.213
"(1783.333, 10229.717)","(1277.492, 9857.227)",628.191
"(2778.123, 1982.469)","(3237.736, 2475.864)",674.302
