og_coord,starfish_coord,dist
"(713.0, 474.0)","(651.0, 466.0)",62.514
"(493.0, 140.0)","(433.0, 158.0)",62.642
"(3400.0, 1843.0)","(3453.0, 1877.0)",62.968
"(637.0, 1070.0)","(586.0, 1033.0)",63.008
"(3350.0, 3693.0)","(3413.0, 3695.0)",63.032
"(1764.0, 339.0)","(1795.0, 284.0)",63.135
"(2696.0, 1890.0)","(2660.0, 1942.0)",63.246
"(646.0, 1053.0)","(586.0, 1033.0)",63.246
"(3053.0, 3160.0)","(2993.0, 3180.0)",63.246
"(836.0, 973.0)","(774.0, 960.0)",63.348
"(2619.0, 2153.0)","(2664.0, 2108.0)",63.64
"(3011.0, 541.0)","(2949.0, 526.0)",63.789
"(1813.0, 2198.0)","(1835.0, 2258.0)",63.906
"(1478.0, 1399.0)","(1431.0, 1355.0)",64.382
"(1596.0, 535.0)","(1552.0, 487.0)",65.115
"(677.0, 2386.0)","(612.0, 2391.0)",65.192
"(3133.0, 2364.0)","(3098.0, 2309.0)",65.192
"(1299.0, 954.0)","(1357.0, 984.0)",65.299
"(1316.0, 1594.0)","(1251.0, 1604.0)",65.765
"(517.0, 3247.0)","(577.0, 3274.0)",65.795
"(1269.0, 450.0)","(1228.0, 398.0)",66.219
"(3121.0, 3534.0)","(3187.0, 3540.0)",66.272
"(1038.0, 226.0)","(973.0, 239.0)",66.287
"(2293.0, 2854.0)","(2248.0, 2903.0)",66.528
"(784.0, 2385.0)","(847.0, 2363.0)",66.731
"(3034.0, 3318.0)","(3057.0, 3381.0)",67.067
"(2985.0, 67.0)","(3022.0, 124.0)",67.956
"(128.0, 98.0)","(196.0, 96.0)",68.029
"(3127.0, 1946.0)","(3193.0, 1927.0)",68.68
"(753.0, 1139.0)","(783.0, 1077.0)",68.877
"(3381.0, 2335.0)","(3315.0, 2314.0)",69.26
"(1294.0, 1540.0)","(1245.0, 1589.0)",69.296
"(2151.0, 2740.0)","(2220.0, 2751.0)",69.871
"(3019.0, 519.0)","(2949.0, 526.0)",70.349
"(2591.0, 1926.0)","(2660.0, 1942.0)",70.831
"(1718.0, 3031.0)","(1755.0, 2970.0)",71.344
"(1735.0, 244.0)","(1795.0, 284.0)",72.111
"(991.0, 169.0)","(973.0, 239.0)",72.277
"(1814.0, 2182.0)","(1744.0, 2201.0)",72.533
"(3117.0, 2379.0)","(3098.0, 2309.0)",72.533
"(1342.0, 2122.0)","(1272.0, 2144.0)",73.376
"(2971.0, 3480.0)","(2898.0, 3489.0)",73.553
"(1548.0, 804.0)","(1588.0, 866.0)",73.783
"(1043.0, 263.0)","(973.0, 239.0)",74.0
"(3367.0, 1859.0)","(3391.0, 1929.0)",74.0
"(1418.0, 1428.0)","(1431.0, 1355.0)",74.148
"(1005.0, 119.0)","(1064.0, 74.0)",74.202
"(3252.0, 1207.0)","(3190.0, 1249.0)",74.887
"(494.0, 2943.0)","(460.0, 3010.0)",75.133
"(2971.0, 3508.0)","(2898.0, 3489.0)",75.432
"(2567.0, 557.0)","(2607.0, 493.0)",75.472
"(117.0, 1398.0)","(164.0, 1338.0)",76.217
"(1566.0, 793.0)","(1588.0, 866.0)",76.243
"(696.0, 369.0)","(773.0, 365.0)",77.104
"(3450.0, 2494.0)","(3521.0, 2526.0)",77.878
"(587.0, 209.0)","(521.0, 251.0)",78.23
"(1126.0, 1729.0)","(1049.0, 1744.0)",78.447
"(1865.0, 2725.0)","(1894.0, 2652.0)",78.549
"(3098.0, 2477.0)","(3105.0, 2556.0)",79.31
"(2557.0, 1932.0)","(2483.0, 1901.0)",80.231
"(2613.0, 2334.0)","(2642.0, 2409.0)",80.411
"(2383.0, 2265.0)","(2438.0, 2324.0)",80.66
"(310.0, 181.0)","(257.0, 120.0)",80.808
"(3035.0, 3303.0)","(3057.0, 3381.0)",81.043
"(2647.0, 2328.0)","(2642.0, 2409.0)",81.154
"(3222.0, 1851.0)","(3193.0, 1927.0)",81.345
"(1641.0, 542.0)","(1700.0, 598.0)",81.345
"(2839.0, 2115.0)","(2879.0, 2044.0)",81.492
"(3343.0, 3653.0)","(3413.0, 3695.0)",81.633
"(2891.0, 1963.0)","(2879.0, 2044.0)",81.884
"(1629.0, 795.0)","(1588.0, 866.0)",81.988
"(1253.0, 477.0)","(1228.0, 398.0)",82.861
"(2471.0, 3205.0)","(2388.0, 3207.0)",83.024
"(1371.0, 80.0)","(1452.0, 60.0)",83.433
"(3447.0, 2567.0)","(3521.0, 2526.0)",84.599
"(1209.0, 2444.0)","(1147.0, 2502.0)",84.9
"(3004.0, 3314.0)","(3057.0, 3381.0)",85.428
"(2484.0, 1130.0)","(2407.0, 1167.0)",85.428
"(1574.0, 3173.0)","(1504.0, 3222.0)",85.446
"(2388.0, 3121.0)","(2388.0, 3207.0)",86.0
"(2895.0, 3126.0)","(2978.0, 3149.0)",86.128
"(3330.0, 3671.0)","(3413.0, 3695.0)",86.4
"(3350.0, 3635.0)","(3413.0, 3695.0)",87.0
"(1588.0, 779.0)","(1588.0, 866.0)",87.0
"(670.0, 1056.0)","(586.0, 1033.0)",87.092
"(2985.0, 3332.0)","(3057.0, 3381.0)",87.092
"(1446.0, 856.0)","(1451.0, 769.0)",87.144
"(3109.0, 3499.0)","(3187.0, 3540.0)",88.119
"(2617.0, 2183.0)","(2664.0, 2108.0)",88.51
"(1480.0, 168.0)","(1506.0, 83.0)",88.888
"(3514.0, 2437.0)","(3521.0, 2526.0)",89.275
"(3188.0, 1830.0)","(3105.0, 1863.0)",89.32
"(676.0, 380.0)","(651.0, 466.0)",89.56
"(659.0, 1085.0)","(586.0, 1033.0)",89.627
"(2811.0, 3381.0)","(2722.0, 3393.0)",89.805
"(2658.0, 1740.0)","(2607.0, 1814.0)",89.872
"(629.0, 1112.0)","(586.0, 1033.0)",89.944
"(1647.0, 490.0)","(1561.0, 463.0)",90.139
"(1002.0, 1388.0)","(1009.0, 1478.0)",90.272
"(3138.0, 2228.0)","(3098.0, 2309.0)",90.338
"(3144.0, 3408.0)","(3057.0, 3381.0)",91.093
"(925.0, 650.0)","(990.0, 586.0)",91.22
"(1093.0, 1272.0)","(1159.0, 1335.0)",91.241
"(2190.0, 417.0)","(2111.0, 371.0)",91.417
"(2079.0, 3125.0)","(2010.0, 3185.0)",91.439
"(3322.0, 3686.0)","(3413.0, 3695.0)",91.444
"(374.0, 87.0)","(433.0, 158.0)",92.315
"(3079.0, 3139.0)","(2987.0, 3147.0)",92.347
"(2167.0, 2272.0)","(2111.0, 2198.0)",92.801
"(319.0, 1621.0)","(231.0, 1651.0)",92.973
"(2967.0, 1984.0)","(2960.0, 1891.0)",93.263
"(1518.0, 176.0)","(1506.0, 83.0)",93.771
"(2590.0, 2166.0)","(2664.0, 2108.0)",94.021
"(1542.0, 3135.0)","(1504.0, 3222.0)",94.937
"(215.0, 2583.0)","(153.0, 2655.0)",95.016
"(646.0, 1530.0)","(741.0, 1534.0)",95.084
"(2261.0, 3736.0)","(2345.0, 3691.0)",95.294
"(1079.0, 520.0)","(1130.0, 439.0)",95.718
"(2265.0, 2659.0)","(2360.0, 2646.0)",95.885
"(585.0, 536.0)","(651.0, 466.0)",96.208
"(677.0, 354.0)","(773.0, 365.0)",96.628
"(2995.0, 3496.0)","(2898.0, 3489.0)",97.252
"(1621.0, 1039.0)","(1527.0, 1013.0)",97.529
"(687.0, 184.0)","(661.0, 90.0)",97.529
"(1617.0, 1550.0)","(1706.0, 1510.0)",97.576
"(2703.0, 1832.0)","(2607.0, 1814.0)",97.673
"(3422.0, 2359.0)","(3349.0, 2424.0)",97.745
"(292.0, 452.0)","(251.0, 363.0)",97.99
"(2536.0, 823.0)","(2601.0, 897.0)",98.494
"(1440.0, 3298.0)","(1504.0, 3222.0)",99.358
"(1265.0, 215.0)","(1224.0, 306.0)",99.81
"(130.0, 452.0)","(194.0, 375.0)",100.125
"(2209.0, 1452.0)","(2142.0, 1527.0)",100.568
"(2043.0, 3005.0)","(2137.0, 3041.0)",100.658
"(3523.0, 134.0)","(3499.0, 36.0)",100.896
"(219.0, 634.0)","(125.0, 671.0)",101.02
"(2385.0, 2164.0)","(2389.0, 2063.0)",101.079
"(1466.0, 869.0)","(1451.0, 769.0)",101.119
"(1875.0, 346.0)","(1795.0, 284.0)",101.213
"(1911.0, 232.0)","(1826.0, 176.0)",101.789
"(3000.0, 3481.0)","(2898.0, 3489.0)",102.313
"(1997.0, 3287.0)","(2099.0, 3296.0)",102.396
"(3250.0, 105.0)","(3306.0, 19.0)",102.626
"(96.0, 1760.0)","(80.0, 1658.0)",103.247
"(282.0, 465.0)","(325.0, 559.0)",103.368
"(2597.0, 2029.0)","(2664.0, 2108.0)",103.586
"(1440.0, 872.0)","(1451.0, 769.0)",103.586
"(1905.0, 1639.0)","(1805.0, 1669.0)",104.403
"(139.0, 567.0)","(125.0, 671.0)",104.938
"(3332.0, 2166.0)","(3270.0, 2253.0)",106.832
"(3096.0, 3150.0)","(2993.0, 3180.0)",107.28
"(3346.0, 1426.0)","(3366.0, 1532.0)",107.87
"(1081.0, 1260.0)","(1159.0, 1335.0)",108.208
"(1830.0, 2762.0)","(1929.0, 2806.0)",108.337
"(2416.0, 2168.0)","(2389.0, 2063.0)",108.416
"(2251.0, 2647.0)","(2220.0, 2751.0)",108.522
"(2758.0, 1855.0)","(2859.0, 1814.0)",109.005
"(2077.0, 2374.0)","(2014.0, 2285.0)",109.041
"(3335.0, 1108.0)","(3412.0, 1186.0)",109.604
"(3144.0, 3314.0)","(3057.0, 3381.0)",109.809
"(981.0, 1922.0)","(875.0, 1952.0)",110.164
"(666.0, 338.0)","(773.0, 365.0)",110.354
"(3407.0, 2253.0)","(3315.0, 2314.0)",110.386
"(2549.0, 1990.0)","(2483.0, 1901.0)",110.802
"(2866.0, 720.0)","(2800.0, 809.0)",110.802
"(2174.0, 1394.0)","(2097.0, 1474.0)",111.036
"(2050.0, 1373.0)","(2097.0, 1474.0)",111.4
"(2964.0, 1048.0)","(2959.0, 1162.0)",114.11
"(407.0, 1671.0)","(385.0, 1784.0)",115.122
"(3171.0, 3398.0)","(3057.0, 3381.0)",115.261
"(3559.0, 136.0)","(3499.0, 36.0)",116.619
"(2396.0, 3469.0)","(2450.0, 3365.0)",117.184
"(2864.0, 3121.0)","(2978.0, 3149.0)",117.388
"(2409.0, 1420.0)","(2474.0, 1322.0)",117.597
"(2702.0, 1667.0)","(2731.0, 1553.0)",117.631
"(2569.0, 2017.0)","(2660.0, 1942.0)",117.924
"(2368.0, 3451.0)","(2450.0, 3365.0)",118.828
"(3570.0, 587.0)","(3507.0, 486.0)",119.038
"(1028.0, 1938.0)","(1074.0, 2048.0)",119.231
"(1255.0, 190.0)","(1224.0, 306.0)",120.071
"(1603.0, 1447.0)","(1706.0, 1510.0)",120.739
"(3571.0, 1748.0)","(3465.0, 1807.0)",121.314
"(737.0, 1198.0)","(641.0, 1273.0)",121.824
"(2203.0, 1413.0)","(2097.0, 1474.0)",122.299
"(1417.0, 3320.0)","(1362.0, 3430.0)",122.984
"(2774.0, 2164.0)","(2664.0, 2108.0)",123.434
"(3577.0, 1976.0)","(3465.0, 2028.0)",123.483
"(927.0, 27.0)","(804.0, 38.0)",123.491
"(2655.0, 1700.0)","(2607.0, 1814.0)",123.693
"(1734.0, 2575.0)","(1849.0, 2528.0)",124.234
"(934.0, 994.0)","(899.0, 1114.0)",125.0
"(946.0, 32.0)","(1064.0, 74.0)",125.252
"(2834.0, 2161.0)","(2879.0, 2044.0)",125.355
"(3412.0, 2234.0)","(3315.0, 2314.0)",125.734
"(173.0, 554.0)","(125.0, 671.0)",126.463
"(1607.0, 1431.0)","(1706.0, 1510.0)",126.657
"(2411.0, 2188.0)","(2389.0, 2063.0)",126.921
"(2237.0, 1242.0)","(2297.0, 1126.0)",130.599
"(965.0, 1001.0)","(899.0, 1114.0)",130.863
"(1995.0, 2442.0)","(1893.0, 2357.0)",132.774
"(2016.0, 2444.0)","(2011.0, 2577.0)",133.094
"(151.0, 501.0)","(194.0, 375.0)",133.135
"(3385.0, 2184.0)","(3270.0, 2253.0)",134.112
"(1619.0, 1226.0)","(1498.0, 1166.0)",135.059
"(2328.0, 392.0)","(2332.0, 256.0)",136.059
"(2205.0, 1390.0)","(2097.0, 1474.0)",136.821
"(508.0, 42.0)","(433.0, 158.0)",138.134
"(2990.0, 913.0)","(3128.0, 923.0)",138.362
"(2310.0, 3557.0)","(2345.0, 3691.0)",138.495
"(1751.0, 469.0)","(1700.0, 598.0)",138.716
"(1391.0, 186.0)","(1452.0, 60.0)",139.989
"(2784.0, 124.0)","(2671.0, 208.0)",140.801
"(1836.0, 3154.0)","(1976.0, 3177.0)",141.877
"(1631.0, 262.0)","(1602.0, 120.0)",144.931
"(2912.0, 28.0)","(3022.0, 124.0)",146.0
"(104.0, 490.0)","(194.0, 375.0)",146.031
"(1951.0, 3321.0)","(1976.0, 3177.0)",146.154
"(1641.0, 1198.0)","(1498.0, 1166.0)",146.537
"(2300.0, 2195.0)","(2295.0, 2346.0)",151.083
"(3084.0, 681.0)","(3219.0, 613.0)",151.159
"(144.0, 521.0)","(125.0, 671.0)",151.199
"(448.0, 2859.0)","(460.0, 3010.0)",151.476
"(1578.0, 1428.0)","(1706.0, 1510.0)",152.013
"(1740.0, 426.0)","(1795.0, 284.0)",152.279
"(1402.0, 1583.0)","(1251.0, 1604.0)",152.453
"(1546.0, 2120.0)","(1435.0, 2226.0)",153.483
"(1598.0, 2153.0)","(1744.0, 2201.0)",153.688
"(1632.0, 1374.0)","(1706.0, 1510.0)",154.829
"(1748.0, 450.0)","(1700.0, 598.0)",155.589
"(383.0, 2874.0)","(460.0, 3010.0)",156.285
"(1554.0, 1550.0)","(1706.0, 1510.0)",157.175
"(2361.0, 3518.0)","(2475.0, 3629.0)",159.113
"(739.0, 708.0)","(596.0, 779.0)",159.656
"(1359.0, 637.0)","(1451.0, 769.0)",160.897
"(1336.0, 519.0)","(1228.0, 398.0)",162.188
"(822.0, 646.0)","(809.0, 484.0)",162.521
"(1652.0, 1219.0)","(1498.0, 1166.0)",162.865
"(3124.0, 758.0)","(3128.0, 923.0)",165.048
"(2181.0, 3723.0)","(2345.0, 3691.0)",167.093
"(1807.0, 3182.0)","(1976.0, 3177.0)",169.074
"(2265.0, 3541.0)","(2345.0, 3691.0)",170.0
"(1813.0, 462.0)","(1970.0, 531.0)",171.493
"(1903.0, 3698.0)","(1842.0, 3537.0)",172.169
"(2284.0, 3530.0)","(2345.0, 3691.0)",172.169
"(800.0, 656.0)","(809.0, 484.0)",172.235
"(1613.0, 1364.0)","(1706.0, 1510.0)",173.104
"(1653.0, 1344.0)","(1706.0, 1510.0)",174.256
"(781.0, 659.0)","(809.0, 484.0)",177.226
"(974.0, 2692.0)","(841.0, 2571.0)",179.805
"(1306.0, 565.0)","(1228.0, 398.0)",184.318
"(1883.0, 3356.0)","(1842.0, 3537.0)",185.586
"(809.0, 673.0)","(809.0, 484.0)",189.0
"(774.0, 707.0)","(596.0, 779.0)",192.01
"(2657.0, 3055.0)","(2475.0, 3120.0)",193.259
"(759.0, 673.0)","(596.0, 779.0)",194.435
"(2678.0, 3073.0)","(2692.0, 3269.0)",196.499
"(1331.0, 573.0)","(1228.0, 398.0)",203.062
"(3522.0, 2292.0)","(3315.0, 2314.0)",208.166
"(2017.0, 3660.0)","(1842.0, 3537.0)",213.902
"(1324.0, 595.0)","(1451.0, 769.0)",215.418
"(2028.0, 3648.0)","(1842.0, 3537.0)",216.603
"(3544.0, 2273.0)","(3315.0, 2314.0)",232.641
"(2059.0, 3637.0)","(1842.0, 3537.0)",238.933
"(2095.0, 3642.0)","(2345.0, 3691.0)",254.757
"(2080.0, 3646.0)","(1842.0, 3537.0)",261.773
