radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.0,0.0005273928721787996,0.0,501
110.0,0.02594810379241517,0.03296575204554191,0.7871230650697147,501
170.0,0.09780439121756487,0.11190137467738097,0.8740231431431595,501
230.0,0.20159680638722555,0.21978298035913676,0.9172539477706869,501
290.0,0.33532934131736525,0.3452489612124984,0.971268212190137,501
350.0,0.48502994011976047,0.4737947319287584,1.0237132400043052,501
410.0,0.6147704590818364,0.5933772400285552,1.036053319221094,501
470.0,0.6946107784431138,0.6922439640497153,1.0034190466314106,501
530.0,0.7485029940119761,0.7500340832128278,0.997958640500318,501
590.0,0.780439121756487,0.778872947593857,1.0020108211069192,501
650.0,0.8043912175648703,0.7978296571543629,1.0082242623493223,501
