radius,%_gp_captured,%_img_covered,LCPI,total_gp
50.0,0.001996007984031936,0.0005273928721787996,3.7846700047080626,501
110.0,0.033932135728542916,0.03296575204554191,1.0293147773988578,501
170.0,0.11776447105788423,0.11190137467738097,1.0523952131723757,501
230.0,0.23952095808383234,0.21978298035913676,1.089806670618638,501
290.0,0.3413173652694611,0.3452489612124984,0.9886122874078181,501
350.0,0.4810379241516966,0.4737947319287584,1.0152876166297842,501
410.0,0.5948103792415169,0.5933772400285552,1.0024152244411881,501
470.0,0.6706586826347305,0.6922439640497153,0.968818389851017,501
530.0,0.7325349301397206,0.7500340832128278,0.9766688561696446,501
590.0,0.7644710578842315,0.778872947593857,0.9815093209308186,501
650.0,0.7784431137724551,0.7978296571543629,0.9757008990477313,501
